ad	density	cc	spath	eigencentr	betwcentr
drug_204	-453.5	-458.5	386.5	-493	-568	-724.5
drug_205	-303	533	605	-422	617	461
drug_206	-440.5	-559.5	503.5	-500.5	-387	-622.5
drug_207	-303	533	605	-422	-555.5	461
drug_208	664.5	682.5	771.5	675.5	809	678.5
drug_209	-400.5	-442.5	549.5	-369.5	520.5	-602.5
drug_21	-303	533	605	-422	350.5	461
drug_210	-440.5	-559.5	503.5	-500.5	-682	-622.5
drug_211	-400.5	-442.5	549.5	-369.5	-437.5	-602.5
drug_212	-303	533	605	-422	586	461
drug_213	-303	533	605	-422	-491.5	461
drug_214	-386.5	-366.5	-390.5	-258	-540.5	-715.5
drug_215	-349	-316	401	-226	-345	-711
drug_216	-440.5	-559.5	503.5	-500.5	452.5	-622.5
drug_217	-386.5	-366.5	-390.5	-258	358	-715.5
drug_218	-349	-316	401	-226	437	-711
drug_219	-440.5	-559.5	503.5	-500.5	-677	-622.5
drug_22	-587.5	816.5	812.5	-702.5	794	751.5
drug_220	-440.5	-559.5	503.5	-500.5	-561	-622.5
drug_221	676	674	751.5	617	662	-717.5
drug_222	-386.5	-366.5	-390.5	-258	-594	-715.5
drug_223	-445.5	-323.5	319.5	-247.5	-512.5	-758.5
drug_224	335	364	534.5	-237.5	-244.5	-570.5
drug_225	-400.5	-442.5	549.5	-369.5	-446	-602.5
drug_226	-400.5	-442.5	549.5	-369.5	476.5	-602.5
drug_227	-303	533	605	-422	476	461
drug_228	-349	-316	401	-226	-346	-711
drug_229	-369.5	-341.5	-414.5	-246	-241	600.5
drug_23	671.5	698.5	774.5	683.5	613.5	654.5
drug_230	-453.5	-458.5	386.5	-493	-569.5	-724.5
drug_231	-400.5	-442.5	549.5	-369.5	-553.5	-602.5
drug_232	-432	-545	527	-485	-581	563
drug_233	-303	533	605	-422	692	461
drug_234	-649	-644	-629	-566	-639	-681
drug_235	-649	-644	-629	-566	-808.5	-681
drug_236	-598.5	-552.5	-577.5	-383.5	-453	-743.5
drug_237	-400.5	-442.5	549.5	-369.5	-558	-602.5
drug_238	489.5	-571.5	-655.5	-467.5	-724.5	-647.5
drug_239	489.5	-571.5	-655.5	-467.5	-604	-647.5
drug_24	-586.5	-709.5	-705.5	-700.5	-697.5	742.5
drug_240	489.5	-571.5	-655.5	-467.5	-785	-647.5
drug_241	-555.5	-693.5	-719.5	-616.5	-563.5	-514.5
drug_242	-598.5	-552.5	-577.5	-383.5	-451	-743.5
drug_243	489.5	-571.5	-655.5	-467.5	-432	-647.5
drug_244	-555.5	-693.5	-719.5	-616.5	-558.5	-514.5
drug_245	-345	-311	521.5	258.5	-340	-269.5
drug_246	-555.5	-693.5	-719.5	-616.5	-725.5	-514.5
drug_247	-555.5	-693.5	-719.5	-616.5	-624	-514.5
drug_248	-649	-644	-629	-566	-633	-681
drug_249	680.5	692.5	763.5	693.5	754	649.5
drug_25	538.5	384.5	511	473.5	562	542
drug_250	-303	533	605	-422	685.5	461
drug_251	379.5	-341.5	493.5	-299.5	485	-450.5
drug_252	-555.5	-693.5	-719.5	-616.5	-862	-514.5
drug_253	-303	533	605	-422	-523	461
drug_254	-649	-644	-629	-566	-636	-681
drug_255	-555.5	-693.5	-719.5	-616.5	-895	-514.5
drug_256	-598.5	-552.5	-577.5	-383.5	-570.5	-743.5
drug_257	-598.5	-552.5	-577.5	-383.5	-570.5	-743.5
drug_258	489.5	-571.5	-655.5	-467.5	-615.5	-647.5
drug_259	489.5	-571.5	-655.5	-467.5	-615.5	-647.5
drug_26	667	634	706	655	495.5	672
drug_260	476.5	-321.5	562.5	286.5	440.5	-416.5
drug_261	-633	-588	-556.5	-535.5	465.5	-699.5
drug_262	514	576	648	441	447.5	588
drug_263	-633	-588	-556.5	-535.5	-576.5	-699.5
drug_264	-633	-588	-556.5	-535.5	-581	-699.5
drug_265	692	688	760	686.5	817	677
drug_266	-633	-588	-556.5	-535.5	-576.5	-699.5
drug_267	565	-605	-587	571	467.5	576
drug_268	-899	552	-281	-799	497.5	585
drug_269	514	576	648	441	499.5	588
drug_27	667	634	706	655	445	672
drug_270	-633	-588	-556.5	-535.5	-581	-699.5
drug_271	-685.5	-757.5	-758.5	-688.5	-766	-746.5
drug_272	-633	-588	-556.5	-535.5	-404.5	-699.5
drug_273	-303	533	605	-422	617	461
drug_274	-633	-588	-556.5	-535.5	-581	-699.5
drug_275	-633	-588	-556.5	-535.5	-697	-699.5
drug_276	680.5	692.5	767	693.5	-831.5	-669
drug_277	-633	-588	-556.5	-535.5	-465	-699.5
drug_278	-766	-395	-383.5	365.5	-821	-770.5
drug_279	690	654	749	677	870	-706
drug_28	661	678	756	643	542.5	685
drug_280	565	-605	-587	571	-741.5	576
drug_281	565	-605	-587	571	-741.5	576
drug_282	690	654	749	677	655	-706
drug_283	-670.5	-736.5	-643	-667	-670.5	-752
drug_284	565	-605	-587	571	667	576
drug_285	-569	804.5	393.5	-685.5	744.5	737.5
drug_286	959	953	559	925	898	971
drug_287	969	962	486	963.5	499	956
drug_288	565	-605	-587	571	-625.5	576
drug_289	-918.5	-799.5	-761	-818	-782	-926
drug_29	-303	533	605	-422	699	461
drug_290	-787.5	673.5	-475.5	-848.5	657.5	616.5
drug_291	-787.5	673.5	-475.5	-848.5	680	616.5
drug_292	-787.5	673.5	-475.5	-848.5	662.5	616.5
drug_293	-787.5	673.5	-475.5	-848.5	681.5	616.5
drug_294	-787.5	673.5	-475.5	-848.5	657.5	616.5
drug_295	-787.5	673.5	-475.5	-848.5	674	616.5
drug_296	-849.5	583	-372	809	741.5	529
drug_297	-849.5	583	-372	809	702	529
drug_298	-535	765	362	-654	784.5	704
drug_299	-916	467.5	-364.5	-892.5	545.5	795.5
drug_3	616.5	644.5	723	634	751	561
drug_30	616.5	629.5	699.5	648.5	589	606.5
drug_300	-857	583	-374	817.5	548	562
drug_301	-787.5	673.5	-475.5	-848.5	683.5	616.5
drug_302	-787.5	673.5	-475.5	-848.5	647	616.5
drug_303	612.5	627.5	279.5	597.5	826	538.5
drug_304	-787.5	673.5	-475.5	-848.5	693	616.5
drug_305	-787.5	673.5	-475.5	-848.5	693	616.5
drug_306	-787.5	673.5	-475.5	-848.5	681.5	616.5
drug_307	-787.5	673.5	-475.5	-848.5	682.5	616.5
drug_308	-787.5	673.5	-475.5	-848.5	683.5	616.5
drug_309	-787.5	673.5	-475.5	-848.5	684.5	616.5
drug_31	514	576	648	441	-534	588
drug_310	-787.5	673.5	-475.5	-848.5	647	616.5
drug_311	-787.5	673.5	-475.5	-848.5	719	616.5
drug_312	-787.5	673.5	-475.5	-848.5	657.5	616.5
drug_313	-535	765	362	-654	815.5	704
drug_314	-787.5	673.5	-475.5	-848.5	698	616.5
drug_315	-787.5	673.5	-475.5	-848.5	647	616.5
drug_316	-787.5	673.5	-475.5	-848.5	707.5	616.5
drug_317	-787.5	673.5	-475.5	-848.5	724	616.5
drug_318	-787.5	673.5	-475.5	-848.5	657.5	616.5
drug_319	-787.5	673.5	-475.5	-848.5	673	616.5
drug_32	616.5	629.5	699.5	648.5	471	606.5
drug_320	625.5	493.5	657.5	289.5	619.5	-721.5
drug_321	-665	-409	568	-331	-354	-719
drug_322	489.5	-571.5	-655.5	-467.5	-432	-647.5
drug_323	489.5	-571.5	-655.5	-467.5	-503.5	-647.5
drug_324	-622	591	674	617	-656	-629
drug_325	-665	-409	568	-331	-355	-719
drug_326	-598.5	-552.5	-577.5	-383.5	-568	-743.5
drug_327	651	618	667	454.5	-596	663
drug_328	591	586	679.5	255.5	726.5	-635.5
drug_329	591	586	679.5	255.5	581.5	-635.5
drug_33	538.5	384.5	511	473.5	366	542
drug_330	651	618	667	454.5	-480	663
drug_331	622.5	640.5	236	632	265.5	565
drug_332	625.5	493.5	657.5	289.5	473	-721.5
drug_333	-622	591	674	617	-486.5	-629
drug_334	335	364	534.5	-237.5	490	-570.5
drug_335	591	586	679.5	255.5	658	-635.5
drug_336	651	618	667	454.5	637	663
drug_337	697.5	701.5	776.5	700.5	612.5	690.5
drug_338	651	618	667	454.5	-484	663
drug_339	651	618	667	454.5	705.5	663
drug_34	-303	533	605	-422	-499.5	461
drug_340	651	618	667	454.5	560.5	663
drug_341	696.5	700.5	777.5	673.5	879	697.5
drug_342	-458.5	-537.5	-462.5	-493	-461	554.5
drug_343	680.5	692.5	763.5	693.5	674	649.5
drug_344	635	645	690	665	739.5	622
drug_345	625.5	493.5	657.5	289.5	551	-721.5
drug_346	693.5	702.5	780.5	699.5	570	689.5
drug_347	-649	-644	-629	-566	-633	-681
drug_348	576	600	719	605	552.5	510
drug_349	-608	-750	-673	-678	-927	-662
drug_35	667	634	706	655	612.5	672
drug_350	-444.5	-413.5	403.5	-357.5	460	-626.5
drug_351	-670.5	-736.5	-643	-667	-668.5	-752
drug_352	-608	-750	-673	-678	-588	-662
drug_353	-608	-750	-673	-678	-586	-662
drug_354	-400.5	-442.5	549.5	-369.5	469.5	-602.5
drug_355	-432	-545	527	-485	346	563
drug_356	-453.5	-458.5	-412	-479	-411	-616
drug_357	-608	-750	-673	-678	-757.5	-662
drug_358	-681.5	-756.5	-680.5	-687.5	-637	-670.5
drug_359	-684	-633	-574.5	-660.5	-652	-757.5
drug_36	661	678	756	643	594.5	685
drug_360	-660.5	-654.5	-590.5	-667	-788	-707.5
drug_361	-670.5	-736.5	-643	-667	-670.5	-752
drug_362	-303	533	605	-422	-719	461
drug_363	-608	-750	-673	-678	-762.5	-662
drug_364	-608	-750	-673	-678	-927	-662
drug_365	-608	-750	-673	-678	-757.5	-662
drug_366	-680	655.5	750.5	679.5	-623	-756.5
drug_367	-608	-750	-673	-678	-757.5	-662
drug_368	-670.5	-736.5	-643	-667	-668.5	-752
drug_369	680.5	692.5	767	693.5	814.5	-669
drug_37	602.5	664.5	736.5	630.5	717	638.5
drug_370	-670.5	-736.5	-643	-667	-665	-752
drug_371	-670.5	-736.5	-643	-667	-490.5	-752
drug_372	-670.5	-736.5	-643	-667	-488.5	-752
drug_373	-432	-545	527	-485	-349	563
drug_374	-670.5	-736.5	-643	-667	-665	-752
drug_375	-608	-750	-673	-678	-757.5	-662
drug_376	-608	-750	-673	-678	-588	-662
drug_377	-710.5	-748.5	-665.5	-761.5	-662	836.5
drug_378	-303	533	605	-422	-540.5	461
drug_379	576	600	719	605	506.5	510
drug_38	602.5	664.5	736.5	630.5	637	638.5
drug_380	-400.5	-442.5	549.5	-369.5	-562	-602.5
drug_381	-303	533	605	-422	-540.5	461
drug_382	576	600	719	605	562	510
drug_383	602.5	664.5	736.5	630.5	791	638.5
drug_384	602.5	664.5	736.5	630.5	640.5	638.5
drug_385	899.5	-529.5	-514.5	904.5	-547	907.5
drug_386	602.5	664.5	736.5	630.5	782	638.5
drug_387	602.5	664.5	736.5	630.5	646	638.5
drug_388	602.5	664.5	736.5	630.5	529	638.5
drug_389	602.5	664.5	736.5	630.5	782	638.5
drug_39	661	678	756	643	802.5	685
drug_390	576	600	719	605	502	510
drug_391	576	600	719	605	628.5	510
drug_392	-400.5	-442.5	549.5	-369.5	-566	-602.5
drug_393	576	600	719	605	773.5	510
drug_394	602.5	664.5	736.5	630.5	722.5	638.5
drug_395	-303	533	605	-422	705.5	461
drug_396	587	611	709	614	737.5	681
drug_397	602.5	664.5	736.5	630.5	529	638.5
drug_398	-400.5	-442.5	549.5	-369.5	476.5	-602.5
drug_399	576	600	719	605	844.5	510
drug_4	-303	533	605	-422	-719	461
drug_40	667	634	706	655	691	672
drug_400	602.5	664.5	736.5	630.5	584	638.5
drug_401	627.5	649.5	775	635	752	888
drug_402	602.5	664.5	736.5	630.5	635	638.5
drug_403	576	600	719	605	619	510
drug_404	602.5	664.5	736.5	630.5	646	638.5
drug_405	576	600	719	605	619	510
drug_406	576	600	719	605	506.5	510
drug_407	-787.5	673.5	-475.5	-848.5	681.5	616.5
drug_408	-787.5	673.5	-475.5	-848.5	684.5	616.5
drug_409	-881	491	-385	-798	495	500
drug_41	661	678	756	643	804.5	685
drug_410	-535	765	362	-654	774.5	704
drug_411	-881	491	-385	-798	506	500
drug_412	-787.5	673.5	-475.5	-848.5	657.5	616.5
drug_413	-787.5	673.5	-475.5	-848.5	657.5	616.5
drug_414	-787.5	673.5	-475.5	-848.5	633.5	616.5
drug_415	-632.5	533.5	306.5	-601.5	628.5	473.5
drug_416	-881	491	-385	-798	480.5	500
drug_417	-881	491	-385	-798	511.5	500
drug_418	-881	491	-385	-798	466.5	500
drug_419	-787.5	673.5	-475.5	-848.5	623	616.5
drug_42	616.5	629.5	699.5	648.5	470	606.5
drug_420	-632.5	533.5	306.5	-601.5	585	473.5
drug_421	-787.5	673.5	-475.5	-848.5	633.5	616.5
drug_422	-881	491	-385	-798	510	500
drug_423	-881	491	-385	-798	506	500
drug_424	-881	491	-385	-798	506	500
drug_425	-881	491	-385	-798	522.5	500
drug_426	-881	491	-385	-798	506	500
drug_427	-881	491	-385	-798	495	500
drug_428	-787.5	673.5	-475.5	-848.5	708.5	616.5
drug_429	-787.5	673.5	-475.5	-848.5	633.5	616.5
drug_43	661	678	756	643	802.5	685
drug_430	-787.5	673.5	-475.5	-848.5	633.5	616.5
drug_431	-881	491	-385	-798	495	500
