ad	density	cc	spath	eigencentr	betwcentr
drug_208	-696.5	-858	-698.5	-545	-425.5	735.5
drug_209	-680.5	-753	-686.5	-653.5	510	726.5
drug_21	545.5	-498.5	464	548.5	-731.5	-738
drug_210	-704	-732.5	-691	-646	-300.5	355.5
drug_211	545.5	538	-474.5	-360.5	-553.5	689.5
drug_212	-696.5	-744	-698.5	679.5	493.5	333.5
drug_213	-696.5	-744	-698.5	-661.5	-308	728.5
drug_214	545.5	-658	-629.5	-525.5	-760	-714.5
drug_215	-680.5	-753	-686.5	-653.5	-356.5	448.5
drug_216	-685	-850.5	-682	-524.5	-460	640
drug_217	-685	-626	-682	-750	-241	733.5
drug_218	-696.5	-858	-698.5	-545	-420	640
drug_219	-685	-850.5	-682	-524.5	-462	581.5
drug_22	741	865	743.5	-460	284.5	970.5
drug_220	-696.5	-858	-698.5	679.5	-420	-421
drug_221	-696.5	-858	-698.5	-545	-425.5	696.5
drug_222	-704	-732.5	-691	-646	-301.5	547
drug_223	-680.5	-753	-686.5	-653.5	-353	661.5
drug_224	-670	-830.5	-633	-514.5	-428.5	736.5
drug_225	-680.5	-867	-686.5	-537	-465	677
drug_226	-696.5	-744	-698.5	-661.5	-308	488.5
drug_227	-704	-732.5	-691	-646	-302.5	380
drug_228	-704	-846.5	-691	-529.5	-415.5	495.5
drug_229	-696.5	-858	-698.5	-545	-420	696.5
drug_23	545.5	-511.5	464	718	-719.5	-724
drug_230	-696.5	-744	-698.5	-661.5	-308	661.5
drug_231	-594.5	-741	-610.5	566	-794.5	-797
drug_232	-601.5	-728	-563.5	736.5	-844	-889
drug_233	-644.5	-787	-600.5	623	-845.5	-834
drug_234	-644.5	-787	-600.5	-506	-847	-834
drug_235	-644.5	-787	-600.5	566	-847	-834
drug_236	-601.5	-728	-563.5	679.5	-844	-889
drug_237	-618.5	-713	-585.5	679.5	-804.5	-860
drug_238	545.5	489	464	548.5	-538	-662.5
drug_239	-567	-683.5	-592.5	623	-780.5	-803
drug_24	545.5	584.5	464	581	-688.5	-724
drug_240	545.5	-551	464	710	-711.5	-709
drug_241	545.5	399	464	491	-431.5	503
drug_242	-567	-683.5	-592.5	679.5	-781.5	-803
drug_243	545.5	444	464	412	389	589
drug_244	742	-728	-563.5	887	-842.5	-889
drug_245	545.5	-711.5	464	746	-820.5	-831.5
drug_246	-548.5	-592	-582.5	623	-677.5	-700.5
drug_247	545.5	-582.5	-609.5	679.5	-436	-893
drug_248	-562	-523	-596.5	566	537.5	-890.5
drug_249	-604.5	-791	-613.5	730.5	-902.5	-896
drug_25	545.5	-632	464	500	-637.5	-678
drug_250	-559.5	489	-615.5	548.5	635	-664
drug_251	545.5	-664	-584.5	623	-785.5	-781
drug_252	-628	-789.5	-588.5	664	-887.5	-861
drug_253	-587.5	538	-541.5	-720.5	-553.5	566
drug_254	-628	-789.5	-625.5	566	-890.5	-892
drug_255	-594.5	-627	-598	-605	-777.5	-782
drug_256	-594.5	-741	-598	664	-888.5	-897.5
drug_257	-567	-683.5	-592.5	623	-779.5	-803
drug_258	545.5	444	464	604	-457.5	-602.5
drug_259	545.5	-655	-470.5	710	-744.5	-761
drug_26	545.5	-511.5	464	566	-603.5	-730
drug_260	-610.5	626.5	-669.5	518	642	-900.5
drug_261	-634	626.5	-642	-602	827.5	-597
drug_262	545.5	694	-556.5	-571.5	688	651
drug_263	-634	584.5	-642	-602	-634	-597
drug_264	-535.5	-658	-629.5	586.5	-760	-714.5
drug_265	-634	667.5	-642	-602	671	608.5
drug_266	-603.5	489	-635.5	697.5	393.5	-713.5
drug_267	-610.5	-706	-669.5	518	-785	-738.5
drug_268	-634	-683.5	-642	581	-740.5	-707
drug_269	545.5	694	-497	386	518	651
drug_27	545.5	-632	464	341	-664	-678
drug_270	-634	626.5	-642	-602	792.5	-597
drug_271	-634	-683.5	-642	-493	-743	-707
drug_272	-610.5	626.5	-669.5	-588	827.5	-628.5
drug_273	-610.5	-595.5	-669.5	-588	765.5	-628.5
drug_274	-634	626.5	-642	-602	642	-597
drug_275	-634	667.5	-642	441.5	671	-869
drug_276	545.5	667.5	-532	-378	602.5	703.5
drug_277	-634	626.5	-642	-602	642	-597
drug_278	545.5	626.5	-532	518	642	-598
drug_279	-634	-683.5	-642	-493	-743	-707
drug_28	545.5	-632	464	372	-646	-678
drug_280	545.5	694	-497	386	693	651
drug_281	545.5	626.5	464	518	474	-765.5
drug_282	545.5	584.5	-532	581	-626	-598
drug_283	-610.5	667.5	-669.5	-588	-676	-628.5
drug_284	545.5	667.5	-532	441.5	671	608.5
drug_285	793.5	694	464	392.5	892	737.5
drug_286	545.5	626.5	-612	-601.5	642	-621.5
drug_287	-610.5	667.5	-669.5	-742.5	821.5	608.5
drug_288	545.5	705	464	-533.5	699.5	682
drug_289	545.5	667.5	-612	-817.5	671	608.5
drug_29	545.5	-632	464	470	-637.5	-678
drug_290	545.5	444	-505	604	-472.5	425
drug_291	545.5	489	-520.5	697.5	561.5	-466.5
drug_292	545.5	489	-520.5	-705	645.5	482.5
drug_293	545.5	489	-520.5	-617.5	-532	482.5
