	ad	density	cc	spath	eigencentr	betwcentr
drug_309	954.5	1028.5	899.5	692	1085.5	-1135.5
drug_31	662	871	864.5	-690.5	958.5	-997.5
drug_310	965.5	1010.5	959.5	-769	1123.5	-1075
drug_311	1052.5	1117.5	992.5	723.5	1154.5	-1241
drug_312	-1014	1086.5	991.5	-693	1205.5	-968
drug_313	832	888	806.5	664	1035	-1224
drug_314	964	1048	878.5	679	1078	-1223.5
drug_315	-1041	1030.5	930.5	-877	1044.5	-1086
drug_316	941	1044	970.5	-796	1102.5	-1091
drug_317	906.5	-973	927.5	-884	-1049	-1052
drug_318	1009	1059	996.5	-875	1146	-1260
drug_319	1027	1083	967.5	-777	1087.5	-1185
drug_32	1235	1332	-757	1211	589.5	-1007.5
drug_320	-753	956	923.5	-1123.5	1059	-1084.5
drug_321	838	1104	1221.5	-1146	1301	-953
drug_322	491	775	971.5	1122	984	1063
drug_323	-821	-811	1008.5	996	922	1002
drug_324	690	972	1018.5	-1030.5	1125	-993.5
drug_325	-840	1031	1215.5	-1096.5	1204	972.5
drug_326	-948.5	898	995.5	-1063.5	1041	-981.5
drug_327	-778	764	962.5	-1187.5	898	-1022.5
drug_328	-689	928	738.5	-925.5	1043	-1044.5
drug_329	-858.5	913	867.5	-1097.5	1110	-802.5
drug_33	1250	1342	-757	1194	-713.5	-1024.5
drug_330	-783.5	811	1024.5	-1089.5	1037	-998.5
drug_331	-1372	-1409	-1181.5	-787	1286	707
drug_332	658	901	934.5	-869.5	1012	-1088.5
drug_333	676	978	929.5	-943.5	1113	-910.5
drug_334	-756.5	-705.5	652.5	1093	766	1001
drug_335	-765.5	907	755.5	-1257.5	1047	-1008.5
drug_336	-686	746	993.5	-1221.5	941	-1056.5
drug_337	-831.5	999	1014.5	-907.5	1111	-1086.5
drug_338	-889	757	964.5	899	968	-1082.5
drug_339	-863	736	958.5	-1249.5	935	-1084.5
drug_34	481	627	-767.5	943	734.5	1115
drug_340	-843.5	-794.5	1033.5	-968.5	966	1157.5
drug_341	668	971	846.5	-914.5	991	-948.5
drug_342	-824.5	1011	1113.5	-1226	1221	983
drug_343	-929.5	777	986.5	-1274.5	807	985
drug_344	-703	807	1026.5	-1077.5	1058	1047
drug_345	-803	984	1005.5	-885	1139	734
drug_346	-877	965	815.5	-852.5	1071	-1074.5
drug_347	-791	976	979.5	903	1142	-1034.5
drug_348	-803	829	779.5	-973	1116.5	-864
drug_349	-565.5	-632.5	-564	1402	-847.5	1018
drug_35	1258	1345	-762	1185	-942.5	-1055.5
drug_350	-1170.5	-1108.5	524.5	1001	865.5	811
drug_351	580	788	-555.5	-1114	915.5	-941
drug_352	-641.5	467	-552.5	1444	713.5	1005
drug_353	-769.5	-561.5	529.5	-1398	-682	1073
drug_354	-626.5	791	588.5	-1004	1018.5	858
drug_355	-943	922	1189.5	1510	1204.5	1545
drug_356	-881	961	1185.5	1455	1219	1014
drug_357	-486.5	-654.5	762.5	1396	678	1267
drug_358	758	984	1190.5	1486	1303.5	1486
drug_359	-1182	-1020	514.5	1134	-892	873
drug_36	742	941	772.5	494	960.5	-1066.5
drug_360	-1152.5	-1127.5	621.5	1334	-1014	1105
drug_361	533	757	500.5	-1393	806.5	789
drug_362	-908.5	-699.5	-566.5	1393	719.5	1100
drug_363	-692.5	-494.5	493.5	1453	550.5	1088
drug_364	-786.5	413	-526.5	1468	756	1044
drug_365	-775	-670	-565.5	1457	-831	1102
drug_366	-715	791	498.5	-1379	696.5	-857
drug_367	-808.5	-782.5	-603.5	1400	-868	1062
drug_368	578	789	-567.5	-1195	817	790
drug_369	-734	-568	566.5	1425	-636	984
drug_37	577	764	777.5	785	882	1081
drug_370	537	763	526.5	-1409	882	-824
drug_371	-579	690.5	487.5	-1444	641	904
drug_372	-769.5	746	499.5	-1404.5	799	846
drug_373	-802	947	1183.5	1482	1286.5	1485
drug_374	-814.5	-757.5	-595.5	-1351	-884	-752
drug_375	-717.5	-555.5	-593.5	1428	640.5	1008
drug_376	-535.5	-740.5	619.5	1373	-630	1233
drug_377	1389	1436	1180.5	-1339	-1573	928
drug_378	-826.5	-785.5	720.5	1370	894.5	1265
drug_379	773	808	-688.5	-1077	-998	-1045
drug_38	534	704	-708.5	729	742.5	1055
drug_380	775	781	-792	900	889	-1235.5
drug_381	-324.5	-357.5	-792	1278	-793.5	-1221.5
drug_382	787	751	-687.5	-1273	-921	-1132
drug_383	-319.5	-389.5	-725.5	1103.5	-667	-1185
drug_384	354	-441.5	-792	971	-878.5	-1161.5
drug_385	-635.5	-600.5	576.5	1014.5	671.5	987.5
drug_386	-499	-554	-731.5	-1145	-1009	-1103
drug_387	349	-504.5	-750.5	-1245	-932	1069
drug_388	-454.5	373	-735.5	-974	759	-1173
drug_389	-366	-533	-728.5	-1225	-993	-1111
drug_39	718	897	826.5	-895	886	-773
drug_390	796	814	-800.5	-814	1015	-1220
drug_391	816	859	-811.5	-1153	-1058	-1120
drug_392	746	762	-807	-1091.5	-1017.5	-1148.5
drug_393	795	834	-805.5	-1018	-1108	-1141
drug_394	-417.5	-462.5	-792	-1128.5	-1028.5	-1138.5
drug_395	-368.5	-376.5	602.5	1222	-870	-1142
drug_396	1037	1076	1200.5	1318	1369	1443
drug_397	408	397	-644.5	-1086	-841	-1217
drug_398	757	783	-807	893	-1047.5	-1159.5
drug_399	811	815	-810.5	-900	926	-1238
drug_4	-366.5	728	-812.5	923	991.5	-1121
drug_40	1256	1344	-702.5	1184	-630	-982
drug_400	339	-465	-799	1104	-965.5	-1206.5
drug_401	-1137	-1105	-1173.5	-1579	758	1225
drug_402	452	-379	-682.5	1181.5	-735	-1165
drug_403	755	768	-724.5	-1030	-890	-1164
drug_404	462	409	-799	-1041.5	-938.5	-1212.5
drug_405	915.5	1009.5	-714.5	-1173	1028	-971
drug_406	762	761	-804.5	-1091	-885	-1241
drug_407	1014	1054	932.5	-883	-1073.5	-1268
drug_408	1022	967	-880.5	-946	-1157	-1375
drug_409	1212.5	1216.5	-902.5	-474	1239	-1060
drug_41	720	870	-751.5	-903	804	-851
drug_410	780	840	-861.5	777	-1050	-1234
drug_411	1246	1258	907.5	-947	-1102	-1051
drug_412	923.5	932.5	890.5	-956	-1136	-1005
drug_413	992	950	-926.5	-890	-1251	-1143
drug_414	931.5	984.5	947.5	-829	-1264	-1050
drug_415	1174	1188	-876.5	-884	-1223.5	-1304
drug_416	1271	1267	-815	-559.5	1065	-1334.5
drug_417	1277.5	1256.5	945.5	-809	1343	-1250
drug_418	1251	1285	900.5	-801.5	1082.5	-1239.5
drug_419	1010	1026	961.5	782	921.5	-1132
drug_42	1233	1325	-778	1210	-980.5	-692.5
drug_420	1142.5	1151.5	-933.5	-857	1252	-1102
drug_421	1023	973	-884.5	-1017	-1213	-1299
drug_422	1231	1246	-867	-590.5	968.5	-1173.5
drug_423	1253	1265	851.5	-747.5	1024.5	-1351.5
drug_424	1273	1288	872.5	-1040	-1120	-1245
drug_425	1244	1266	-867	-867.5	-1140	-1242.5
drug_426	1259	1262	-828.5	-618	1012	-1176
drug_427	1229	1242	-876.5	-780	-1104	-1239
drug_428	960	1033	898.5	-1032.5	-1139	-1253.5
drug_429	989	1000	921.5	766	-996	-1228.5
drug_43	769	889	896.5	-866	1014	-958
drug_430	964	961	-893.5	-1035	-1062	-934
drug_431	1256	1261	-867	-859.5	-1182	-1167.5
drug_432	919	939	-878.5	-818	-996	-1356
drug_433	1247.5	1296.5	950.5	-834	1333.5	-1296
drug_434	720	855	802.5	-699	-762	-931
drug_435	1223	1274	-911.5	-914	-1165	-1200
drug_436	878.5	1089.5	1042.5	-826	1212.5	-923
drug_437	-421.5	756.5	876.5	-931	853	1006.5
drug_438	329.5	738.5	956.5	-892	859	1057.5
drug_439	339	660	913.5	1003.5	-716	1092
drug_44	564	753	895.5	-754	964	1111
drug_440	-377	657.5	1001.5	-1160	675	1140.5
drug_441	-518	866.5	999.5	-1028	950	974.5
drug_442	-287.5	-526.5	611.5	-953	592	1102.5
drug_443	-1012.5	-1465.5	-984.5	-1126	1040	1159
drug_444	-1195.5	-1192.5	-989.5	-1319	932.5	1160.5
drug_445	-959	-1223	-1130.5	1008	-1107	-1332
drug_446	-834	-1294	-1178.5	-1125	-1164	-1075
drug_447	912	1205	-469.5	1358.5	-816	605
drug_448	-351	667.5	875.5	958.5	640	1108.5
drug_449	-821.5	-907.5	1036.5	-1144	1048.5	1051.5
drug_45	533	679	869.5	934	829.5	1089
drug_450	-344	-601	868.5	854.5	596	1110.5
drug_451	-478	670.5	808.5	993.5	637	1001.5
drug_452	-1082	-1506	-1161.5	-1192	922	672
drug_453	267.5	559.5	757.5	911.5	599	1074.5
drug_454	352.5	718.5	893.5	935.5	686	1059.5
drug_455	-770	-787	924.5	910.5	-810	1146.5
drug_456	358.5	772.5	780.5	-825	845	918.5
drug_457	948.5	1260.5	460.5	1350.5	-567	-778
drug_458	954.5	1262.5	457.5	1342.5	531	-751
drug_459	-361.5	635	789.5	1113.5	752	1063.5
drug_46	715	809	-762	-927.5	-833.5	-841.5
drug_460	939.5	1245.5	-462.5	1345.5	-690	-629
drug_461	347.5	782.5	861.5	774.5	875	963.5
drug_462	557.5	965.5	1002.5	-854	936	-955
drug_463	-527	-692	742.5	-960	664	1123.5
drug_464	-342.5	728	752.5	1012.5	791.5	897.5
drug_465	-455	600	810.5	-1155	750	1074.5
drug_466	-954	-935	-930	864.5	-861.5	-1087.5
drug_467	-1104	-1156	-1101.5	-1118	-1153	-931
drug_468	772	-1039.5	-705.5	646	-616	886
drug_469	-950	-945	859.5	-875	-581	947.5
drug_47	1284	1370	1010.5	1231	-898	-878
drug_470	-1237	-1360	-1124.5	-944	-1197	-916
drug_471	-999	-939	-651.5	982	-591	1077
drug_472	-885	-984	-741.5	1085	-526	1296
drug_473	894	930	-923.5	657.5	789.5	-1000
drug_474	-902.5	-1072.5	-917.5	715	-918	1006
drug_475	-747	-1057	935.5	766	-855	1063
drug_476	-755	-1120	-922.5	823	-891	-937
drug_477	-1026.5	-1206.5	-917.5	691	809	867
drug_478	-1052	-1221	-935.5	603.5	-793	-741
drug_479	-809.5	-1078.5	-917.5	672	-1056.5	830
drug_48	523.5	-699	763.5	-1081.5	826	791.5
drug_480	838	-948	-909	684	783	868
drug_481	1052	-1114.5	1119.5	759.5	1061.5	-919
drug_482	-926	-1094	963.5	889	-919	915
drug_483	-856	-901	-910.5	677	-797	-905
drug_484	892	944	-927.5	673.5	-714	-1060
drug_485	-695	-843	-917.5	916	-793.5	1049
drug_486	1055	1095	1203.5	1097	1052	1413
drug_487	-823.5	-947.5	-796.5	1086	-656	1193
drug_488	-889.5	-1016.5	-917.5	757	-738.5	995
drug_489	-939	-897	-917.5	796	-765.5	1110
drug_49	1247	1339	459.5	1345	778	-641.5
drug_490	-913	-1012	-829.5	-690	-735	820
drug_491	-1008.5	-1186.5	-917.5	974	-954.5	1025
drug_492	888	-990.5	-930	655.5	-810.5	-1074.5
drug_493	844	-951	-906.5	644	897	-931
drug_494	-1510	-1548	1237.5	1022	-1369	1414
drug_495	-615	-735	874.5	887.5	743.5	1133.5
drug_496	-860	-942	-909	1096	642	1237
drug_5	-747	-1091	-769.5	961.5	1115.5	993.5
drug_50	1231	1318	-545.5	1216	-719	-713
drug_51	471	-881.5	681.5	-1090.5	-894.5	1096
drug_52	-909.5	-762.5	954.5	914	1006	1143
drug_53	-932	-1241	-1098.5	-1247	-1346	-981
drug_54	631	881	852.5	-823	923	776
drug_55	575	-809.5	-654	-1026.5	-848.5	777
drug_56	676	762	-559.5	-1002	741	-898
drug_57	663.5	751.5	-642	-719.5	744	-923.5
drug_58	521.5	-810.5	732.5	-1056	-789	1086
drug_59	-727.5	-770.5	-605.5	-519	725	741
drug_6	293	768	-743.5	922.5	935.5	-1036
drug_60	692.5	834.5	578.5	-1151	831	683
drug_61	942.5	1055.5	-654	-542.5	949	654
drug_62	1272	1359	-617	-1218.5	-951.5	-714.5
drug_63	627.5	757.5	-654	-1152.5	-830.5	-921.5
drug_64	-734	-796	740.5	802	946	1052
drug_65	478	-723.5	614.5	-857	-765	974
drug_66	655.5	-849	-666.5	-1110	-950	-775
drug_67	1318.5	1421.5	-657.5	1184	-963	-807
drug_68	465	-804	-600.5	-1015	-904	966
drug_69	1274.5	1369.5	-628	-1148.5	-973	-757.5
drug_7	-828	-836	-1011.5	944.5	898.5	968.5
drug_70	895	983	589.5	-1117	-866	-686
drug_71	1246	1323	-558.5	1189	-758	-834
drug_72	992	1080	-679.5	-1012	907.5	-946
drug_73	652.5	823.5	706.5	-937	781	-821
drug_74	673	783	-604.5	-999	-926	-855
drug_75	1229	1314	-615.5	1213	-966	-937
drug_76	1282.5	1381.5	-654	-1150.5	-931.5	-944.5
drug_77	-792	-862	-645.5	513	-942	692
drug_78	1283.5	1363.5	-619.5	1144	-840	-957
drug_79	-1133.5	-1277.5	-1091.5	-1126	1228	-442
drug_8	321	859	-887.5	913	1130.5	-1017
drug_80	-831	-921	622.5	-651	-819	730
drug_81	995.5	1119.5	-628	-1216.5	961	-791.5
drug_82	-614	936	892.5	660	896	-1204
drug_83	-569.5	911.5	955.5	-873	-898	-865
drug_84	-431	-946	-844	-761.5	869.5	-1089.5
drug_85	-974	-1100	-834.5	803.5	996.5	876.5
drug_86	-631	-1043	-859.5	-1133	-1042	-1004
drug_87	-634.5	-959.5	976.5	774.5	960.5	-987
drug_88	435	-985	773.5	-799	-858	-848
drug_89	-933.5	-1134.5	862.5	851.5	1040.5	786.5
drug_9	962	1373	1191.5	1005.5	1535.5	-1016
drug_90	-515.5	-1093.5	917.5	752.5	939.5	-935
drug_91	-518.5	-1087.5	912.5	-961.5	-1152.5	-926.5
drug_92	-629.5	-947.5	989.5	-1035	-1007	-1088
drug_93	539	-975.5	910.5	896.5	1078.5	-1071
drug_94	-609.5	-1053.5	1009.5	679	-985	-920
drug_95	-874.5	-1132.5	1012.5	1001.5	-1178	978.5
drug_96	-706.5	-1096.5	1017.5	737.5	1178.5	-904.5
drug_97	-700.5	-1102.5	-897.5	1060.5	1022.5	-965
drug_98	-641.5	-999.5	928.5	-909	-1096	-1168
drug_99	-908	-1110	943.5	806.5	882	855.5
Acebutolol	-1433	-1436	1127.5	-173	-879	368
Acetylsalicylic_acid	1463	1448	1179.5	-713	1517	-822
Alprenolol	-1489	-1502	-1217.5	-858	-1342	-910
Amiloride	1420	1413	1084.5	671	1532	-938
Amlodipine	-1534	-1501	-1237.5	1430	1486	806
Atenolol	1007.5	-849.5	1061	1133	-928.5	1044
Atorvastatin	807	-772.5	1212.5	1427	868	-1009
Benazepril	1480	1492	1241.5	-1016	1081	-957
Bendroflumethiazide	904	-655	-1107.5	-475	-646	1009
Betaxolol	1111	1027	1000.5	525	846	-978
Bezafibrate	-1488	-1076	-1240.5	-1317	-997	-1095
Bisoprolol	1191.5	797.5	1167.5	-934	852	-1478
Bumetanide	-1387.5	853	-1066.5	-1541	-878	427
Canrenoic_acid	1409	1450	-1192.5	-975	-988	-274
