ad	density	cc	spath	eigencentr	betwcentr
drug_297	1163	1272	-1184.5	580.5	773	-1107.5
drug_298	1395.5	1302.5	-1222.5	-880	1148	-888
drug_299	1134.5	1243.5	-922.5	599.5	780	-1046.5
drug_3	-962	-1300	-1039.5	-1015	1053	-768
drug_30	-1154	-1195	-1171.5	-1159.5	-1180	811.5
drug_300	923	911	-1001.5	977.5	777	-1312.5
drug_301	1375	1262	-752.5	621	931	-413
drug_302	1037	1126	-1238.5	495	791	-719.5
drug_303	1098.5	1199.5	-1239.5	588	775	-834.5
drug_304	1034.5	1100.5	-876.5	472	770	-919.5
drug_305	986.5	1135.5	-872.5	466	614	-1029.5
drug_306	1005	1228	-1186.5	624	817	-807.5
drug_307	1129.5	1233.5	-907.5	604.5	755	-1092.5
drug_308	1023	1227	-1223.5	-631.5	691	-1323.5
drug_309	1053.5	1218.5	-1215.5	484	791	-849.5
drug_31	-850	-935	-795.5	-677.5	637	797
drug_310	1039	1209	-973.5	610	-423.5	-1168.5
drug_311	1047	1239	-1240.5	556	811.5	-888.5
drug_312	1126	1263	-1242.5	526.5	-785.5	-1167.5
drug_313	975	1174	-1241.5	580.5	780	-893.5
drug_314	1050	1254	-889.5	546	779	-1043.5
drug_315	820	-1060	-1245.5	763.5	-713.5	-1032.5
drug_316	994	1181	-1217.5	591.5	803	-846.5
drug_317	1075.5	1173.5	-957.5	531	598	-1383.5
drug_318	1026.5	1168.5	-1228.5	463	763	-955.5
drug_319	-752	-921	-1243.5	763	-744.5	-934.5
drug_32	-1099	-1149	-1054.5	-1142.5	-1163	926.5
drug_320	-1019	-1074	1066	1293.5	-1053.5	730.5
drug_321	-917	-991	1085	1299.5	-936.5	760.5
drug_322	-1366	-1397	1073.5	-1331	-1395	842
drug_323	-1359	-1394	-1205.5	-1333	-1409	759.5
drug_324	-1285	-1333	1085	-1351	-1339.5	745.5
drug_325	-1195	-1171	1073.5	-1448.5	-1418.5	798
drug_326	-1189	-1167	1085	-1465.5	-1411.5	894.5
drug_327	-1288	-1328	1073.5	-1336	-1305	746
drug_328	-1277	-1316	1085	-1355	-1315.5	744.5
drug_329	-1323	-1357	1073.5	-1321	-1353.5	841
drug_33	-1060	-1119	-1061.5	-1135.5	-1136	-877.5
drug_330	-766	-850	1085	1267.5	-1067	-973
drug_331	-982	-989	1092.5	-1418	-1526	844
drug_332	-1062.5	-1030.5	-1219.5	1271.5	-1177.5	740.5
drug_333	-936	-1010	-1231.5	-1207	-1031.5	-852
drug_334	-1309	-1349	-1216.5	-1478	-1434.5	838.5
drug_335	-981	-1054	1073.5	1248	889.5	769
drug_336	-628	-620	1085	-1190.5	-823	790.5
drug_337	-1028	-1073	-1226.5	1282	-1116	777
drug_338	-1131	-1174	-1235.5	1165	-1161	787
drug_339	-970	-966	-1213.5	1327.5	-938.5	705.5
drug_34	-1145	-1182	-1167.5	-1155.5	-1144	757
drug_340	-834	-866	1085	1096.5	-1152	734.5
drug_341	-835	-914	1085	-836	-993	1060.5
drug_342	-936	-909	-1189.5	1281	978	881
drug_343	-1272	-1315	1085	-1357	-1306.5	728.5
drug_344	-1228	-1265	1085	-1462	-1305	749.5
drug_345	-876	-976	1073.5	1324	-972	753
drug_346	-1318	-1355	-1209.5	-1474	-1401.5	722.5
drug_347	-1023	-1082	-1224.5	1142.5	-1113.5	800.5
drug_348	-1027	-1098	-1214.5	1178	-990	730
drug_349	-980	880.5	-656.5	636.5	695	-914.5
drug_35	-791	917.5	-824.5	-1049.5	740	659
drug_350	-889	855	-792.5	-905.5	883	-1183.5
drug_351	-949	716.5	-652.5	653	557	-884.5
drug_352	1021.5	1224.5	-695.5	-555.5	922	-900.5
drug_353	-1030	770	-654.5	647	740	-925.5
drug_354	-833	819	-796.5	-776.5	-699.5	-1133.5
drug_355	880	1000	-863.5	-957.5	772	-1044.5
drug_356	-870	763	-642.5	-877	825	-1138
drug_357	-815	1051.5	-885.5	-882.5	-736.5	-940.5
drug_358	-1066	907.5	-717.5	861	-812	-1038.5
drug_359	808.5	750.5	-738.5	-987.5	761	-1038.5
drug_36	-983	-1049	-1115.5	-1069.5	897.5	669.5
drug_360	926	1033	-726.5	896	746	-1241.5
drug_361	-943	1075.5	-762.5	779	-628.5	-928.5
drug_362	-775	777.5	-658.5	881.5	799	-1194.5
drug_363	-968	884	-640.5	709	-550	-906.5
drug_364	-986	914	-629.5	786.5	-553	-911.5
drug_365	-751.5	786	-963.5	-851.5	-649	-1233.5
drug_366	-1059	884	-663.5	863	728.5	-1002.5
drug_367	1015	1200	-771.5	-895.5	874	-1154.5
drug_368	-971	1011.5	-634.5	994	611	-931.5
drug_369	-771	756	-810.5	-904.5	650	-1212.5
drug_37	-1084	-1129	-1073.5	-1143.5	-1155	922
drug_370	1000	1154	-715.5	-912.5	657.5	-1147.5
drug_371	765.5	880.5	-730.5	-996.5	-725	-1015.5
drug_372	-849.5	847	-708.5	-956.5	-560.5	-1074.5
drug_373	-886.5	750.5	-668.5	-938.5	801	-1120.5
drug_374	-885	915	-854.5	-964.5	-574	-1185.5
drug_375	-1079	1004.5	-1113.5	-1004.5	-660	-1314.5
drug_376	1076	1308	-1109.5	-1010.5	-836	-950.5
drug_377	-881.5	-828.5	-1101.5	-743	606	-1157
drug_378	-834	934	-861.5	-897.5	-662.5	-1205.5
drug_379	529	893	-858.5	1157	-623	1134
drug_38	-1210	-1234	-1178.5	-1130.5	-1156.5	918.5
drug_380	-751	-1029	-1111.5	1062	688	1078
drug_381	-1159	-1424	-1144.5	1047.5	-1087	983.5
drug_382	-1095	-1203	-1132.5	-1179.5	-1254	834
drug_383	-907.5	-1083.5	-1181.5	1094.5	-867.5	900.5
drug_384	-1185	-1450	-1114.5	-1006.5	-1090	1104.5
drug_385	-1066	-1181	-990.5	1090	-1183	1173
drug_386	-733.5	-937.5	-1124.5	838.5	-687.5	1074.5
drug_387	-599	930	-841.5	717	-422	1139
drug_388	-1146	-1406	-983.5	-1055.5	-1057	1112.5
drug_389	-993	-1271	642	1099.5	-999.5	1026.5
drug_39	-598	890	-962.5	-814.5	-777	-959.5
drug_390	-1046	-1312	613	-1069.5	-954.5	908.5
drug_391	-1084	-1350	642	-996.5	-1016.5	1120.5
drug_392	-1175	-1436	-1117.5	-1019.5	-1084.5	1110.5
drug_393	-635	-928	-773.5	1128.5	623.5	1099.5
drug_394	715.5	-952	-707.5	1132.5	764	1005.5
drug_395	670	698	-916.5	1086	861	-1045.5
drug_396	-460.5	788.5	-835.5	-649.5	573	-1109.5
drug_397	-695.5	-864.5	-1107.5	933	807	-1205.5
drug_398	-1103	-1368	-1024.5	-1100.5	-1064.5	1089.5
drug_399	-1087	-1348	642	1219.5	-1000	985.5
drug_4	-1005.5	-1182.5	992.5	-1054	1049	-726
drug_40	-745	-806	-830.5	-1039.5	-721	827.5
drug_400	-1092	-1358	642	-1011.5	-1016	1008.5
drug_401	-940	-1232	-1211.5	-915	-842	1191
drug_402	-1108.5	-1270.5	615	1081.5	-1161.5	951.5
drug_403	-1117.5	-1286.5	-987.5	-1102	-1191.5	1030.5
drug_404	847	-1112	-683.5	1232.5	982.5	763.5
drug_405	-1058	-1334	660.5	1090	-978	1070
drug_406	-1041	-1298	642	1114.5	-967.5	914.5
drug_407	1279.5	1295.5	1052.5	-817.5	1218.5	-990.5
drug_408	-1426.5	-1527.5	1034.5	-1212.5	1214	524
drug_409	1305.5	1380.5	1022.5	-939.5	951	-1024.5
drug_41	-991	-1055	-1121.5	-988.5	-907	911.5
drug_410	-1302.5	-1385.5	1037.5	-1184.5	1013.5	604
drug_411	-1400.5	-1499.5	1052.5	-1233.5	-1117	643.5
drug_412	1336	1381	1020.5	-870.5	-1063.5	602
drug_413	-1505.5	-1456.5	1033.5	-1401.5	-1411	605
drug_414	1270	1322	1022.5	-895.5	-1146.5	642.5
drug_415	1293	-1370.5	1052.5	-1186.5	-1042	608.5
drug_416	-1404.5	-1501.5	1045.5	-1235.5	1157	592
drug_417	-1500.5	-1459.5	1022.5	-1399.5	-1407.5	593.5
drug_418	1211.5	1216.5	-1137.5	-980.5	1174.5	-1058.5
drug_419	1023	891	1037.5	-845.5	1134.5	-1178.5
drug_42	-962	-1032	-1134.5	-915.5	-915	944.5
drug_420	-1419.5	-1387.5	1059.5	-1266.5	-1348.5	684
drug_421	-1285.5	-1372.5	1042.5	-1208.5	1079	657
drug_422	-1313.5	-1401.5	1052.5	-1166.5	-1028	657.5
drug_423	-1331.5	-1429.5	1052.5	-1108.5	1175	616
drug_424	1282	1305	1052.5	-874.5	1283.5	-1160.5
drug_425	-1268.5	-1350.5	1052.5	-1176.5	1104.5	845.5
drug_426	-1390.5	-1491.5	1052.5	-1144.5	1137.5	832.5
