ad	density	cc	spath	eigencentr	betwcentr
drug_178	-813	-713	538.5	-782	641	750.5
drug_179	-879.5	-766.5	538.5	-814.5	-778.5	750.5
drug_18	-536	-947	538.5	-549	-949.5	750.5
drug_180	-899	-697	538.5	-834	658	750.5
drug_181	-879.5	-766.5	538.5	-814.5	-929.5	750.5
drug_182	-879.5	-766.5	538.5	-814.5	-761	750.5
drug_183	-854.5	-689.5	538.5	-759.5	-899	750.5
drug_184	-879.5	-766.5	538.5	-814.5	-890.5	750.5
drug_185	-854.5	-689.5	538.5	-759.5	557.5	750.5
drug_186	-795.5	-681.5	538.5	-750.5	569.5	750.5
drug_187	-879.5	-766.5	538.5	-814.5	739.5	750.5
drug_188	-854.5	-689.5	538.5	-759.5	673	750.5
drug_189	-899	-697	538.5	-834	711	750.5
drug_19	-602.5	-1000.5	538.5	-581.5	-985	750.5
drug_190	-879.5	-766.5	538.5	-814.5	-750	750.5
drug_191	-577.5	-923.5	538.5	-526.5	-1004	750.5
drug_192	-854.5	-689.5	538.5	-759.5	-748	750.5
drug_193	-879.5	-766.5	538.5	-814.5	-770.5	750.5
drug_194	-879.5	-766.5	538.5	-814.5	-770.5	750.5
drug_195	-879.5	-766.5	538.5	-814.5	-761	750.5
drug_196	-854.5	-689.5	538.5	-759.5	743.5	750.5
drug_197	-854.5	-689.5	538.5	-759.5	-894.5	750.5
drug_198	-879.5	-766.5	538.5	-814.5	771.5	750.5
drug_199	-813	-713	538.5	-782	771.5	750.5
drug_2	-602.5	-1000.5	538.5	-581.5	-1021.5	750.5
drug_20	-602.5	-1000.5	538.5	-581.5	-1003.5	750.5
drug_200	-795.5	-681.5	538.5	-750.5	-705.5	750.5
drug_201	533.5	645.5	-597.5	-627.5	-430.5	676.5
drug_202	533.5	645.5	-597.5	-627.5	495.5	676.5
drug_203	533.5	645.5	554.5	435.5	576.5	-797.5
drug_204	533.5	645.5	-597.5	-627.5	705	676.5
drug_205	533.5	645.5	554.5	435.5	576.5	-797.5
drug_206	533.5	645.5	554.5	435.5	577	-797.5
drug_207	533.5	645.5	-597.5	-627.5	573	676.5
drug_208	533.5	645.5	-597.5	-627.5	-524	676.5
drug_209	533.5	645.5	554.5	435.5	495.5	-797.5
drug_21	766	-1000.5	592.5	-581.5	-970.5	804.5
drug_210	533.5	645.5	554.5	435.5	495.5	-797.5
drug_211	533.5	645.5	-597.5	-627.5	573	676.5
drug_212	533.5	645.5	-597.5	-627.5	495.5	676.5
drug_213	533.5	645.5	-597.5	-627.5	654	676.5
drug_214	533.5	645.5	-597.5	-627.5	702.5	676.5
drug_215	533.5	645.5	-597.5	-627.5	702.5	676.5
drug_216	533.5	645.5	554.5	435.5	702.5	-797.5
drug_217	533.5	645.5	-597.5	-627.5	-675	676.5
drug_218	533.5	645.5	-597.5	-627.5	702.5	676.5
drug_219	533.5	645.5	-597.5	-627.5	702.5	676.5
drug_22	-790	-1019.5	-956.5	-627.5	-1059.5	-113.5
drug_220	533.5	645.5	-597.5	-627.5	495.5	676.5
drug_221	533.5	645.5	554.5	435.5	702.5	-797.5
drug_222	533.5	645.5	-597.5	-627.5	632	676.5
drug_223	533.5	645.5	-597.5	-627.5	573	676.5
drug_224	533.5	645.5	-597.5	-627.5	691	676.5
drug_225	533.5	645.5	554.5	435.5	573	-797.5
drug_226	533.5	645.5	-597.5	-627.5	783.5	676.5
drug_227	533.5	645.5	-597.5	-627.5	502.5	676.5
drug_228	533.5	645.5	554.5	435.5	702.5	-797.5
drug_229	533.5	645.5	-597.5	-627.5	702.5	676.5
drug_23	766	-947	592.5	-549	-949.5	804.5
drug_230	533.5	645.5	-597.5	-627.5	702.5	676.5
drug_231	766	878	787	668	1033	-797.5
drug_232	766	878	-801	668	826	-888
drug_233	766	878	-801	668	1033	-888
drug_234	766	878	787	668	1033	-647.5
drug_235	766	878	787	668	987.5	-958
drug_236	766	878	-801	668	-771	-888
drug_237	766	878	-801	668	852.5	-888
drug_238	766	878	787	668	645.5	-797.5
drug_239	766	878	787	668	1033	-647.5
drug_24	766	-947	592.5	-549	-949.5	804.5
drug_240	766	878	787	668	805	-647.5
drug_241	766	878	-801	668	826	-888
drug_242	766	878	787	668	987.5	-647.5
drug_243	766	878	787	668	780.5	-647.5
drug_244	766	878	787	668	1033	-647.5
drug_245	766	878	787	668	1066	-647.5
drug_246	766	878	-801	668	858	-888
drug_247	766	878	787	668	934.5	-647.5
drug_248	766	878	787	668	727.5	-647.5
drug_249	766	878	-801	668	1033	-888
drug_25	775	-853	778	659	-876	900
drug_250	766	878	787	668	1125	-647.5
drug_251	766	878	787	668	805	-647.5
drug_252	766	878	787	668	826	-647.5
drug_253	766	878	787	668	852.5	-647.5
drug_254	766	878	-801	668	841.5	-888
drug_255	766	878	787	668	858	-647.5
drug_256	766	878	-801	668	685.5	-888
drug_257	766	878	-801	668	645.5	-888
drug_258	766	878	787	668	880	-647.5
