ad	density	cc	spath	eigencentr	betwcentr
drug_62	-668.5	-753.5	-758	-754	999.5	-690
drug_63	-644.5	-624.5	-694	-627	-836	638
drug_64	-493	473	645.5	486.5	731	393.5
drug_65	775.5	-619	-698.5	-621	-594	-762.5
drug_66	-685	-599	-660.5	391.5	-725	398.5
drug_67	642.5	705.5	766.5	728.5	680	544.5
drug_68	-685	-599	-660.5	391.5	-466	398.5
drug_69	748.5	451.5	-663.5	424.5	586.5	760.5
drug_7	835.5	804.5	-673.5	884.5	-682.5	848.5
drug_70	775.5	-619	-698.5	-621	-801.5	-762.5
drug_71	-724.5	-738.5	-695	433	-855	385
drug_72	642.5	705.5	766.5	728.5	525	544.5
drug_73	-668.5	-753.5	-758	-754	953	-690
drug_74	-668.5	-753.5	-758	-754	949	-690
drug_75	-668.5	-753.5	-758	-754	-839	-690
drug_76	791	790	-659	875	969.5	757
drug_77	-668.5	-753.5	-758	-754	-936	-690
drug_78	750	543	454	451	424.5	803
drug_79	-1032	757	718	775	998.5	-1066
drug_8	642.5	705.5	766.5	728.5	680	544.5
drug_80	-668.5	-753.5	-758	-754	798.5	-690
drug_81	812.5	840.5	876.5	918.5	830.5	412.5
drug_82	822	799	-666.5	835	-742	869.5
drug_83	730.5	-768	-776.5	-767.5	-866.5	-749.5
drug_84	878	900	953	899.5	1039.5	853
drug_85	856	865	-704	889	838	844
drug_86	850	903	898.5	953.5	710	752.5
drug_87	730.5	-768	-776.5	-767.5	-654	-749.5
drug_88	856	865	-704	889	840.5	844
drug_89	938	943	861	966	1047.5	874
drug_9	-650.5	-695.5	-717	-701	-696	781
drug_90	789.5	832.5	850	844	821.5	840
drug_91	938	943	861	966	-772	874
drug_92	843	896	884	907	875	812
drug_93	856	865	-704	889	-869.5	844
drug_94	923	899	-676	894	-827	872
drug_95	938	943	861	966	781	874
drug_96	948	951	971	960	-879	912
drug_97	843	896	884	907	877.5	812
drug_98	779.5	-627.5	-749.5	-630.5	-877	815.5
drug_99	964	952	-589	968	870.5	915
