ad	density	cc	spath	eigencentr	betwcentr
drug_183	-734	-786	528.5	518	-785	-788.5
drug_184	-843.5	-831.5	528.5	-870	-764.5	528.5
drug_185	-734	-786	528.5	518	-825.5	-788.5
drug_186	-592	-596	528.5	-872.5	-438.5	528.5
drug_187	-734	-786	528.5	518	-785	-788.5
drug_188	-843.5	-831.5	528.5	-870	-763.5	528.5
drug_189	-583	-632	-593.5	-858	-646	528.5
drug_19	808.5	808.5	819.5	809	852.5	819.5
drug_190	-866.5	-867.5	528.5	-878.5	-876.5	-878
drug_191	-792	-755	528.5	-677.5	-753	-703.5
drug_192	-821.5	-838.5	528.5	-842.5	-842.5	-647
drug_193	516	518	-565.5	-713	638.5	528.5
drug_194	-792	-755	528.5	-677.5	-753	-703.5
drug_195	-734	-786	528.5	518	-785	-788.5
drug_196	-583	-632	-593.5	-858	-654.5	528.5
drug_197	-792	-755	528.5	-677.5	-747.5	-703.5
drug_198	-734	-786	528.5	518	-785	-788.5
drug_199	-583	-632	-593.5	-858	-651	528.5
drug_2	-539.5	518	-529	-735.5	432.5	-598
drug_20	809	811	528.5	811	432.5	-660.5
drug_200	-838	-850	-779.5	-748	-870.5	-839.5
drug_201	-843.5	-831.5	528.5	811	-772.5	-740.5
drug_202	-734	-786	528.5	518	-799.5	-788.5
drug_203	809	811	528.5	811	-743	-761
drug_204	809	811	528.5	811	-708	-697
drug_205	809	811	528.5	811	740	528.5
drug_206	-734	-786	528.5	518	-814.5	-788.5
drug_207	-838	-850	528.5	-784	-873.5	-875.5
drug_208	-734	-786	528.5	518	-814.5	-788.5
drug_209	-853	-859	528.5	518	-851.5	-732.5
drug_21	808.5	808.5	819.5	809	806.5	819.5
drug_210	516	518	-683.5	-574	-545.5	528.5
drug_211	516	518	-683.5	-574	-545.5	528.5
drug_212	-734	-786	528.5	518	-785	-788.5
drug_213	-692.5	-674.5	-811	518	-443	528.5
drug_214	516	518	-683.5	-574	-612.5	528.5
drug_215	-861.5	-845.5	528.5	-814	-871.5	-868.5
drug_216	516	518	-565.5	-713	638.5	528.5
drug_217	-734	-786	528.5	518	-814.5	-788.5
drug_218	-734	-786	528.5	518	-799.5	-788.5
drug_219	516	518	-683.5	-574	-612.5	528.5
drug_22	-997.5	-934.5	-299.5	-942	-692.5	-741.5
drug_220	809	811	-600.5	811	638.5	528.5
drug_221	809	811	528.5	811	-743	-761
drug_222	516	518	-565.5	-713	432.5	528.5
drug_223	-734	-786	528.5	518	-785	-788.5
drug_224	-734	-786	528.5	518	-799.5	-788.5
drug_225	-734	-786	528.5	518	-814.5	-788.5
drug_226	-801	-726	528.5	518	-713.5	-711.5
drug_227	809	811	528.5	811	638.5	528.5
drug_228	809	811	528.5	811	-708	-697
drug_229	516	518	-565.5	-713	432.5	528.5
drug_23	-539.5	518	-529	-735.5	740	-598
drug_230	-734	-786	528.5	518	-825.5	-788.5
drug_231	-792	-755	528.5	-677.5	-747.5	-703.5
drug_232	-562.5	518	528.5	-757	638.5	528.5
drug_233	-792	-755	528.5	-677.5	-753	-703.5
drug_234	-792	-755	528.5	-677.5	-753	-703.5
drug_235	516	518	-565.5	-713	432.5	528.5
drug_236	-801	-726	528.5	-692	-705	-827.5
drug_237	516	518	-683.5	-574	-612.5	528.5
drug_238	516	518	-607.5	-661	638.5	-718.5
drug_239	516	518	-683.5	-574	-545.5	528.5
drug_24	-577	518	528.5	-817	432.5	528.5
drug_240	516	518	-607.5	-661	638.5	-718.5
drug_241	-583	-632	-593.5	-858	-646	528.5
drug_242	516	518	-683.5	-574	638.5	528.5
drug_243	516	518	-683.5	-574	638.5	528.5
