ad	density	cc	spath	eigencentr	betwcentr
drug_114	647	650	591.5	723	-679	629
drug_115	-472.5	-623.5	-562.5	-489.5	383	770
drug_116	-472.5	-623.5	-562.5	-489.5	-593	770
drug_117	647	650	591.5	723	-593	629
drug_118	-472.5	-623.5	-562.5	-489.5	618	770
drug_119	-830	875	-562.5	831	806.5	860
drug_12	767	866	824.5	345	821.5	-850.5
drug_120	647	650	591.5	723	-768.5	629
drug_121	647	650	591.5	723	-593	629
drug_122	506.5	780.5	748	579.5	685.5	-594.5
drug_123	647	650	591.5	723	-768.5	629
drug_124	647	650	591.5	723	-752.5	629
drug_125	647	650	591.5	723	-812.5	629
drug_126	647	650	591.5	723	850.5	629
drug_127	-472.5	-623.5	634.5	-489.5	778	-594.5
drug_128	-757.5	399	-562.5	-768.5	546.5	811
drug_129	-472.5	-623.5	-562.5	-489.5	622	770
drug_13	506.5	780.5	748	579.5	725.5	-850.5
drug_130	-472.5	-623.5	-562.5	-489.5	542	770
drug_131	647	650	591.5	723	-593	629
drug_132	-472.5	-623.5	634.5	-489.5	-752.5	-594.5
drug_133	-472.5	-623.5	-562.5	-489.5	-768.5	770
drug_134	506.5	780.5	748	579.5	725.5	-594.5
drug_135	647	650	591.5	723	810.5	629
drug_136	583	-623.5	-562.5	-489.5	574.5	810
drug_137	-472.5	-623.5	-562.5	-489.5	-437.5	770
drug_138	647	650	591.5	723	-752.5	629
drug_139	-472.5	-623.5	-562.5	-489.5	668.5	770
drug_14	506.5	780.5	748	579.5	-928	-594.5
drug_140	-472.5	-623.5	-562.5	-489.5	-737.5	770
drug_141	647	650	591.5	723	686	629
drug_142	-757.5	600.5	-562.5	799.5	419	522.5
drug_143	647	650	591.5	723	534	629
drug_144	778	856	-562.5	-768.5	793.5	761
drug_145	-757.5	449.5	-562.5	772	306	753
drug_146	-757.5	449.5	-562.5	772	541	753
drug_147	-757.5	600.5	-562.5	799.5	645	522.5
drug_148	-757.5	600.5	-562.5	799.5	594	522.5
drug_149	-757.5	600.5	-562.5	799.5	-360	522.5
drug_15	506.5	780.5	748	579.5	956	-850.5
drug_150	-757.5	600.5	-562.5	799.5	410	522.5
drug_151	-757.5	449.5	-562.5	772	490	753
drug_152	-472.5	-623.5	-562.5	-489.5	-897	799.5
drug_153	-757.5	600.5	-562.5	799.5	-391	522.5
drug_154	647	650	591.5	723	810.5	629
drug_155	-757.5	600.5	-562.5	799.5	416.5	522.5
drug_156	506.5	780.5	748	579.5	685.5	-594.5
drug_157	-757.5	701	652	784.5	608	494.5
drug_158	-757.5	701	652	784.5	603	494.5
drug_159	-757.5	600.5	-562.5	799.5	645	522.5
drug_16	506.5	780.5	748	579.5	567.5	-594.5
drug_160	-757.5	600.5	-562.5	799.5	414	522.5
drug_161	-757.5	600.5	-562.5	799.5	649	522.5
drug_162	-757.5	600.5	-562.5	799.5	-406.5	522.5
drug_163	-757.5	449.5	-562.5	772	490	753
drug_164	647	650	591.5	723	575.5	629
drug_165	647	650	591.5	723	-593	629
drug_166	-757.5	600.5	-562.5	799.5	416.5	522.5
drug_167	-757.5	449.5	-562.5	772	-406.5	753
drug_168	-757.5	600.5	-562.5	799.5	410	522.5
drug_169	-757.5	600.5	-562.5	799.5	410	522.5
drug_17	506.5	780.5	748	579.5	959.5	-850.5
drug_170	647	650	591.5	723	-752.5	629
drug_171	506.5	780.5	748	579.5	685.5	-594.5
drug_172	506.5	780.5	748	579.5	909.5	-594.5
drug_173	506.5	780.5	748	579.5	960.5	-594.5
drug_174	506.5	780.5	748	579.5	-972	-594.5
drug_175	-757.5	650	-562.5	-768.5	584.5	697
drug_176	-472.5	-623.5	-562.5	-489.5	615	731.5
drug_177	-472.5	-623.5	-562.5	-489.5	736	-594.5
drug_178	506.5	780.5	748	579.5	960.5	-594.5
drug_179	506.5	780.5	748	579.5	788.5	-594.5
drug_18	506.5	780.5	748	579.5	658	-850.5
drug_180	-472.5	-623.5	-562.5	-489.5	-812.5	-594.5
drug_181	-472.5	-623.5	-562.5	-489.5	-752.5	-594.5
drug_182	506.5	780.5	748	579.5	725.5	-594.5
drug_183	-472.5	-623.5	-562.5	-489.5	615	731.5
drug_184	506.5	780.5	748	579.5	725.5	-594.5
drug_185	-472.5	-623.5	-562.5	-489.5	-752.5	-594.5
drug_186	506.5	780.5	748	579.5	725.5	-594.5
drug_187	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_188	506.5	780.5	748	579.5	772	-594.5
