ad	density	cc	spath	eigencentr	betwcentr
drug_116	677.5	-446	509	669	-498	508
drug_117	677.5	-618.5	-615.5	669	-555.5	508
drug_118	677.5	-521	509	669	-560	-565
drug_119	677.5	-738	-621.5	938.5	-666.5	-536
drug_12	677.5	592.5	509	577.5	-510	633.5
drug_120	677.5	-474.5	-610.5	744	-485	-484
drug_121	677.5	-618.5	-615.5	842	-554	-500
drug_122	677.5	-722	-627.5	678	-567.5	-495
drug_123	677.5	452	509	782	-492	-516
drug_124	677.5	-446	509	669	560.5	508
drug_125	677.5	-583.5	-617.5	842	-553	-488
drug_126	677.5	-738	-621.5	842	-665	-536
drug_127	677.5	-742.5	-634	669	-677.5	-533.5
drug_128	677.5	-722	-627.5	857.5	-566	-495
drug_129	677.5	-612.5	-619	648	-558	-594.5
drug_13	677.5	546	509	648	-824	-827
drug_130	677.5	-544.5	509	590	-583	594
drug_131	677.5	-507.5	-613	842	614.5	-531.5
drug_132	677.5	-722	-627.5	669	-564	508
drug_133	677.5	592.5	-613	471	-488	736
drug_134	677.5	-742.5	-634	601	-677.5	552
drug_135	677.5	452	509	590	-500	594
drug_136	677.5	-446	509	918.5	665	-504.5
drug_137	677.5	-618.5	-615.5	782	-555.5	-500
drug_138	677.5	-722	-627.5	543.5	-564	663.5
drug_139	677.5	-738	-621.5	744	-666.5	-536
drug_14	677.5	546	509	822.5	-828.5	-827
drug_140	677.5	-722	-627.5	512.5	-567.5	694.5
drug_141	677.5	-544.5	509	550	-582	645
drug_142	-878	-879.5	-877	-884	-689.5	551
drug_143	-872	-871.5	-871	-878	595	585.5
drug_144	-859.5	-848	-859.5	-866.5	545.5	559
drug_145	-868.5	-868	-868.5	-871.5	522.5	576
drug_146	-872	-871.5	-871	-878	-554	553
drug_147	-876	-875.5	-874	-881	-571	555.5
drug_148	-861.5	-861	-864.5	-870.5	497.5	561
drug_149	-841.5	-816	-839.5	-863.5	512.5	559
drug_15	677.5	546	509	648	-537	571
drug_150	-860.5	-840	-858.5	-865.5	573	571
drug_151	-874.5	-878	-872.5	-882.5	-559	553
drug_152	-825.5	-817	-842.5	-830.5	-882	-874.5
drug_153	-878	-879.5	-877	-884	-689.5	564.5
drug_154	-879.5	-881	-878.5	-885.5	-781	602
drug_155	-873.5	-873	-869.5	-879.5	-545	553
drug_156	-866.5	-759.5	-866.5	-983.5	-229	-255.5
drug_157	-876	-875.5	-874	-881	-570	559
drug_158	-870.5	-877	-879.5	-876.5	-721	576
drug_159	-843.5	-818	-843.5	-861.5	545.5	564.5
drug_16	677.5	546	509	822.5	-828.5	-827
drug_160	-869.5	-874	-875.5	-875.5	-697	549
drug_161	-863	-849.5	-861.5	-867.5	567	564.5
drug_162	-865.5	-866	-865.5	-873.5	508.5	550
drug_163	-822.5	-808	-840.5	-823.5	-881	-873.5
drug_164	-857.5	-847	-860.5	-868.5	694	731.5
drug_165	-726	797.5	-798.5	-624.5	870.5	-806.5
drug_166	-867.5	-869	-867.5	-872.5	658.5	562
drug_167	-647	703.5	764.5	-739.5	727	731.5
drug_168	-863	-849.5	-862.5	-869.5	782.5	612.5
drug_169	-858.5	-865	-863.5	-864.5	694	579.5
drug_17	677.5	-501.5	509	726.5	-703	-649.5
drug_170	-842.5	-846	-857.5	-847.5	655	675.5
drug_171	677.5	546	509	-832.5	295	694.5
drug_172	677.5	546	509	-865	714.5	571
drug_173	677.5	497	509	875.5	700	350.5
drug_174	677.5	592.5	509	-832.5	613.5	463
drug_175	677.5	634.5	509	-865	481.5	531
drug_176	677.5	546	509	-832.5	590	406.5
drug_177	677.5	716.5	509	-825	853.5	687
drug_178	677.5	497	509	726.5	319	487.5
drug_179	677.5	634.5	509	-865	786.5	531
drug_18	677.5	546	509	-659	-709	-711.5
drug_180	677.5	675.5	509	-832.5	601.5	708.5
drug_181	677.5	675.5	509	-832.5	816.5	613.5
drug_182	677.5	546	509	-758	364.5	571
drug_183	677.5	497	509	-790	636.5	487.5
drug_184	677.5	546	-609.5	822.5	581.5	406.5
drug_185	677.5	546	509	822.5	726.5	406.5
drug_186	677.5	634.5	509	696	641.5	531
drug_187	677.5	634.5	509	-865	786.5	531
drug_188	677.5	592.5	509	-865	466.5	736
drug_189	677.5	592.5	509	-810	471.5	736
drug_19	677.5	634.5	509	696	-913.5	-894.5
drug_190	677.5	634.5	509	-865	641.5	531
drug_191	-533.5	284.5	-504.5	1076	365	-218
drug_192	677.5	634.5	509	-832.5	831.5	531
drug_193	677.5	546	509	-790	524.5	571
drug_194	677.5	634.5	509	-865	831.5	531
drug_195	677.5	546	509	-838	581.5	406.5
drug_196	677.5	634.5	509	-825	571.5	674
drug_197	677.5	592.5	509	-790	690	633.5
drug_198	677.5	675.5	509	-533.5	469.5	708.5
drug_199	-595	-408	-387.5	1042.5	206	-255
drug_2	-702	-839	-688.5	875.5	-976.5	-967.5
drug_20	677.5	-501.5	509	782	-827	-827
drug_200	677.5	634.5	509	-825	509.5	531
drug_201	-831.5	-834	-833.5	-841.5	413	814.5
drug_202	-831.5	-834	-833.5	-841.5	436	701.5
drug_203	-815.5	-843	-821.5	-833.5	384.5	594
drug_204	677.5	-701	-762.5	-630.5	-794	-860.5
drug_205	-820	-940.5	-817	-704.5	-463	594
drug_206	-681	-846.5	-766.5	-618	-921	-904
drug_207	-805	-806.5	-768	-811	-317	473
drug_208	-831.5	-948	-833.5	-725	474	819.5
drug_209	-815.5	-843	-821.5	-833.5	355	746.5
drug_21	677.5	-501.5	509	726.5	-826	-827
