ad	density	cc	spath	eigencentr	betwcentr
drug_178	-695.5	-545.5	-543.5	-534.5	545	-606.5
drug_179	-695.5	-545.5	-543.5	-534.5	416	-606.5
drug_18	-690	-700	393	-668	421.5	1066.5
drug_180	-486	-333	-365	-302	-520.5	-802
drug_181	-486	-333	338	-368.5	-306.5	643
drug_182	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_183	-486	-333	459.5	-368.5	361	913.5
drug_184	762	771	431.5	759.5	457.5	871.5
drug_185	-695.5	677	718.5	659.5	-641.5	743.5
drug_186	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_187	-486	-333	459.5	-368.5	363	913.5
drug_188	-695.5	-545.5	-543.5	-534.5	-660.5	-606.5
drug_189	762	771	431.5	759.5	621.5	871.5
drug_19	-608	-611	137	-613	115	1152.5
drug_190	762	771	431.5	759.5	-495	871.5
drug_191	943.5	369.5	-158.5	756	-150	-999.5
drug_192	-695.5	-545.5	-543.5	-534.5	-386	-606.5
drug_193	-695.5	-545.5	-543.5	-534.5	-790	-606.5
drug_194	-486	-333	443.5	302.5	-552.5	-802
drug_195	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_196	-695.5	-545.5	-543.5	-534.5	-717	-606.5
drug_197	-695.5	-545.5	-543.5	-534.5	-660.5	-606.5
drug_198	-695.5	-545.5	-543.5	-534.5	-660.5	-606.5
drug_199	762	771	431.5	759.5	462.5	871.5
drug_2	715	445	409.5	462.5	498.5	848.5
drug_20	701	580	599.5	568.5	796.5	859.5
drug_200	-695.5	-545.5	-543.5	-534.5	-717	-606.5
drug_201	-899	-747	-742	-731.5	-777	885.5
drug_202	-925	-786	-742	-703	-934.5	-913
drug_203	-925	-786	-742	-703	-979	-913
drug_204	-925	-786	-742	-703	-704.5	-913
drug_205	-925	-786	-742	-703	-818	-913
drug_206	750	788	611.5	779.5	623	903.5
drug_207	-925	-786	-742	-703	-934.5	-913
drug_208	-899	-747	-742	-731.5	-558.5	890.5
drug_209	-925	-786	-742	-703	-633.5	-913
drug_21	-690	-700	393	-668	428	1066.5
drug_210	-695.5	677	718.5	659.5	807	743.5
drug_211	-925	-786	-742	-703	-633.5	-913
drug_212	-925	-786	-742	-703	-830.5	-913
drug_213	-925	-786	-742	-703	-818	-913
drug_214	-899	-747	-742	-731.5	-793	890.5
drug_215	-899	-747	-742	-731.5	-592.5	885.5
drug_216	-899	-747	-742	-731.5	-941	890.5
drug_217	-925	-786	-742	-703	-818	-913
