ad	density	cc	spath	eigencentr	betwcentr
drug_347	719	649	-821	558.5	642.5	845.5
drug_348	761	697	812	-836.5	-743.5	728
drug_349	-911.5	-852.5	805.5	810.5	881	-918.5
drug_35	-811	-879	-942	-909	-599	826.5
drug_350	-911.5	-852.5	805.5	810.5	-719	-918.5
drug_351	-811	-629.5	-414.5	621	-906.5	-901.5
drug_352	-903	-920	756	-815.5	-890	-900.5
drug_353	899	-786	788	756	-850.5	-911.5
drug_354	-911.5	-852.5	805.5	810.5	878.5	-918.5
drug_355	-911.5	-852.5	805.5	810.5	-755.5	-918.5
drug_356	-1091.5	-1023.5	558.5	-950.5	-1098.5	-1080.5
drug_357	-857	-879	475	-766.5	-772.5	-927.5
drug_358	-923.5	-911.5	836	-848.5	-910	-934.5
drug_359	-911.5	-852.5	818	764	-888.5	-918.5
drug_36	-811	-879	-942	-909	406.5	826.5
drug_360	882	780	841	750	580	873
drug_361	-911.5	-852.5	805.5	810.5	-1096	-918.5
drug_362	-783	-782	-444.5	471	-1017.5	-858.5
drug_363	-911.5	-852.5	805.5	810.5	-886	-918.5
drug_364	-911.5	-852.5	818	764	-963.5	-918.5
drug_365	-923.5	-911.5	836	-848.5	-910	-934.5
drug_366	-875.5	-797	671	634	-905.5	-872.5
drug_367	-923.5	-911.5	836	-848.5	-1115.5	-934.5
drug_368	-857	-879	475	-766.5	-815.5	-927.5
drug_369	899	-786	788	756	-990.5	-911.5
drug_37	625.5	-669	-897	-795	453	751.5
drug_370	-923.5	-911.5	836	-848.5	-828.5	-934.5
drug_371	899	-786	788	756	825.5	-911.5
drug_372	-891	-823	820.5	-750	-868	-879
drug_373	921.5	739.5	790	796	-567.5	-796.5
drug_374	-911.5	-852.5	818	764	-1027.5	-918.5
drug_375	-881.5	-908.5	761	-813.5	-874	-857.5
drug_376	-963.5	-927.5	816	-818.5	-1077.5	-943.5
drug_377	-767	-599	590	-762	-627.5	816
drug_378	-923.5	-911.5	836	-848.5	-912	-934.5
drug_379	516	-458	-632.5	-425	-502.5	-598.5
drug_38	-516	-730	-747	-686	-785.5	-521
drug_380	544	-458	-632.5	449.5	-502.5	-598.5
drug_381	-421.5	-545.5	-671	-530.5	-549.5	624.5
drug_382	544	-458	-632.5	449.5	-375	-598.5
drug_383	557	-589.5	-647.5	-530.5	-406.5	-638.5
drug_384	544	-458	-632.5	449.5	-648.5	-598.5
drug_385	-421.5	-545.5	-671	-530.5	-684.5	573.5
drug_386	-516	-730	-747	-686	-575.5	-521
drug_387	544	-458	-632.5	449.5	-648.5	-598.5
drug_388	557	-589.5	-647.5	-530.5	-575.5	-638.5
drug_389	544	-458	-632.5	449.5	480.5	-598.5
drug_39	-516	-730	-747	-686	-703	-521
drug_390	557	-589.5	-647.5	-530.5	-448	-638.5
drug_391	557	-589.5	-647.5	-530.5	585	-638.5
drug_392	544	-458	-632.5	449.5	-648.5	-598.5
drug_393	557	-589.5	-647.5	-530.5	-575.5	-638.5
drug_394	544	-458	-632.5	449.5	-507	-598.5
drug_395	-421.5	-545.5	-671	-530.5	-730.5	624.5
drug_396	-421.5	-545.5	-671	-530.5	-695.5	573.5
drug_397	-769.5	-842.5	-927	-895	-477.5	685.5
drug_398	-516	-730	-747	-686	-798	-521
