ad	density	cc	spath	eigencentr	betwcentr
drug_250	-383.5	626.5	700.5	-507.5	642.5	544.5
drug_251	502	-388	540	-342	380	-579
drug_252	-683	-825	-853	-744	-875.5	-644
drug_253	-383.5	626.5	700.5	-507.5	772	544.5
drug_254	-777.5	-774.5	-761.5	-692.5	-579	-812.5
drug_255	-683	-825	-853	-744	-832	-644
drug_256	-727	-683	-710	-429	-898.5	-875
drug_257	-727	-683	-710	-429	-702	-875
drug_258	616	-702	-788	-590	-876	-779
drug_259	616	-702	-788	-590	-553	-779
drug_26	797.5	767.5	840.5	788.5	604.5	803.5
drug_260	601	-367	616	332	579.5	-541
drug_261	-761.5	-718.5	-689	-662	-519.5	-831
drug_262	640.5	706.5	780.5	566.5	614.5	718.5
drug_263	-761.5	-718.5	-689	-662	-908.5	-831
drug_264	-761.5	-718.5	-689	-662	-716	-831
drug_265	822.5	822.5	894.5	820	-900.5	808.5
drug_266	-761.5	-718.5	-689	-662	-901.5	-831
drug_267	692.5	-735.5	-719.5	701.5	692	706.5
drug_268	-1068.5	638	-369	-969	586	674
drug_269	640.5	706.5	780.5	566.5	696.5	718.5
drug_27	797.5	767.5	840.5	788.5	655	803.5
drug_270	-761.5	-718.5	-689	-662	-908.5	-831
drug_271	-815	-890	-894	-817	-1095.5	-878
drug_272	-761.5	-718.5	-689	-662	-716	-831
drug_273	-383.5	626.5	700.5	-507.5	-808	544.5
drug_274	-761.5	-718.5	-689	-662	-515	-831
drug_275	-761.5	-718.5	-689	-662	-716	-831
drug_276	811	827	901.5	827	-797	-800.5
drug_277	-761.5	-718.5	-689	-662	-515	-831
drug_278	-933.5	-481.5	-475.5	451.5	-992.5	-944.5
drug_279	820.5	787.5	883.5	810.5	-722.5	-837.5
drug_28	791.5	811.5	890.5	776.5	787	816.5
drug_280	692.5	-735.5	-719.5	701.5	-989	706.5
drug_281	692.5	-735.5	-719.5	701.5	-759.5	706.5
drug_282	820.5	787.5	883.5	810.5	1015	-837.5
drug_283	-799	-869	-775.5	-795.5	-606	-883.5
drug_284	692.5	-735.5	-719.5	701.5	694	706.5
drug_285	-690.5	938.5	448.5	-814.5	877	865.5
drug_286	1134	1128	653	1099	1074	1147
drug_287	1145	1137	580	1138.5	592.5	1132
drug_288	692.5	-735.5	-719.5	701.5	-956.5	706.5
drug_289	-1095.5	-973.5	-935	-992	-950	-1102
drug_29	-383.5	626.5	700.5	-507.5	-742	544.5
drug_290	-955.5	767.5	-565.5	-1016.5	740.5	704.5
drug_291	-955.5	767.5	-565.5	-1016.5	766	704.5
drug_292	-955.5	767.5	-565.5	-1016.5	752.5	704.5
drug_293	-955.5	767.5	-565.5	-1016.5	766	704.5
drug_294	-955.5	767.5	-565.5	-1016.5	730	704.5
drug_295	-955.5	767.5	-565.5	-1016.5	780.5	704.5
drug_296	-1018.5	676	-461	980	820	615
drug_297	-1018.5	676	-461	980	785.5	615
drug_298	-656	899	417	-780	899	830
drug_299	-1086	552.5	-453.5	-1061.5	586.5	963.5
drug_3	785.5	739.5	813	726.5	849	649
drug_30	747	762	834	782	890.5	737
drug_300	-1026	676	-463	988.5	636.5	649
drug_301	-955.5	767.5	-565.5	-1016.5	737	704.5
drug_302	-955.5	767.5	-565.5	-1016.5	827.5	704.5
drug_303	779.5	720.5	288.5	689.5	977.5	624.5
drug_304	-955.5	767.5	-565.5	-1016.5	752.5	704.5
drug_305	-955.5	767.5	-565.5	-1016.5	780.5	704.5
drug_306	-955.5	767.5	-565.5	-1016.5	777.5	704.5
drug_307	-955.5	767.5	-565.5	-1016.5	803	704.5
drug_308	-955.5	767.5	-565.5	-1016.5	752.5	704.5
drug_309	-955.5	767.5	-565.5	-1016.5	742	704.5
drug_31	640.5	706.5	780.5	566.5	788.5	718.5
drug_310	-955.5	767.5	-565.5	-1016.5	762.5	704.5
drug_311	-955.5	767.5	-565.5	-1016.5	752.5	704.5
drug_312	-955.5	767.5	-565.5	-1016.5	735.5	704.5
drug_313	-656	899	417	-780	986.5	830
drug_314	-955.5	767.5	-565.5	-1016.5	702.5	704.5
drug_315	-955.5	767.5	-565.5	-1016.5	717	704.5
drug_316	-955.5	767.5	-565.5	-1016.5	777.5	704.5
drug_317	-955.5	767.5	-565.5	-1016.5	730	704.5
drug_318	-955.5	767.5	-565.5	-1016.5	780.5	704.5
drug_319	-955.5	767.5	-565.5	-1016.5	794	704.5
drug_32	747	762	834	782	811	737
drug_320	756	550	791	335	521	-853
