ad	density	cc	spath	eigencentr	betwcentr
drug_181	488.5	290.5	-434.5	654.5	339	-376.5
drug_182	-444	573	633	488	-622.5	-581.5
drug_183	581.5	435.5	-351.5	754.5	382.5	518
drug_184	-740.5	-684.5	-757.5	567.5	523	668
drug_185	581.5	435.5	-351.5	754.5	512.5	518
drug_186	-634	-458	409.5	-724.5	533	-823.5
drug_187	581.5	435.5	-351.5	754.5	654.5	518
drug_188	-740.5	-684.5	-757.5	567.5	523	668
drug_189	-569	-448	-746	-625	483	-441
drug_19	1032.5	944.5	1045	-1088	1046.5	1033
drug_190	-581.5	308.5	-379.5	-677.5	318.5	-489.5
drug_191	-668	-658	-395	726	343.5	-370.5
drug_192	488.5	290.5	-434.5	654.5	339	-376.5
drug_193	-685	-704	-395	556	-498.5	-296.5
drug_194	-668	-658	-395	726	-383.5	-370.5
drug_195	581.5	435.5	-351.5	754.5	379	518
drug_196	-569	-448	-746	-625	-298.5	-441
drug_197	-685	-704	-718.5	627.5	583.5	-678.5
drug_198	581.5	435.5	-351.5	754.5	512.5	518
drug_199	-546.5	-293.5	-434.5	-632	335	-308
drug_2	-685	-704	-450	307	-645.5	-466.5
drug_20	-769.5	723.5	722.5	827.5	686.5	719.5
drug_200	748.5	746.5	-763.5	833.5	-641.5	-799
drug_201	714.5	719.5	560.5	795.5	718.5	-795.5
drug_202	614	665	-569.5	681	806.5	-765
drug_203	706.5	718.5	707.5	774.5	561	-795.5
drug_204	-740.5	705.5	699	760	-703	-716.5
drug_205	-750	-724	703.5	605.5	-638	-448
drug_206	581.5	435.5	-351.5	735.5	626.5	622.5
drug_207	638	472	399.5	743	498	-713
drug_208	614	665	-569.5	681	649.5	-765
drug_209	662.5	642.5	-569.5	783.5	703.5	-765
drug_21	1030	952	1062	-1095	1037	1049
drug_210	-291	408.5	481.5	-587	331	410.5
drug_211	-291	408.5	481.5	-587	331	410.5
drug_212	614	665	-569.5	681	649.5	-765
drug_213	-685	-704	-395	657.5	663.5	691.5
drug_214	-291	408.5	481.5	-587	331	410.5
drug_215	-740.5	-684.5	-307	699.5	463.5	-488
drug_216	-714.5	-745.5	-718.5	403	-803	-411
drug_217	614	665	-569.5	681	827.5	-765
drug_218	614	665	-569.5	681	649.5	-765
drug_219	-444	573	633	488	-685.5	-581.5
drug_22	1066	812	-686	383	1008	-1003.5
drug_220	696	703	705.5	657.5	534.5	449.5
drug_221	707.5	708.5	700.5	778.5	684.5	-669
drug_222	-714.5	-745.5	-718.5	403	-631	-411
drug_223	581.5	435.5	-351.5	735.5	626.5	622.5
drug_224	614	665	-569.5	681	649.5	-765
drug_225	614	665	-569.5	681	649.5	-765
drug_226	-777.5	-777.5	-777.5	-653	428	664.5
drug_227	-740.5	-684.5	567.5	618.5	489.5	576.5
drug_228	-740.5	705.5	699	760	-703	-716.5
drug_229	-714.5	-745.5	-718.5	403	-819.5	-411
drug_23	-685	-704	-450	307	-841	-466.5
drug_230	581.5	435.5	-351.5	735.5	626.5	622.5
drug_231	-685	-704	-718.5	627.5	-775	-678.5
drug_232	-764	-767	368.5	-685.5	-812	-831.5
drug_233	-668	-658	-395	726	341	-370.5
drug_234	-685	-704	-718.5	627.5	725.5	-678.5
drug_235	-685	-704	-395	556	-498.5	-296.5
drug_236	-668	-658	-450	336.5	-591.5	-728
drug_237	-444	573	633	488	610.5	-581.5
drug_238	-291	-370	565.5	318.5	-564.5	-721.5
drug_239	-444	573	633	488	-539.5	-581.5
drug_24	-733	683.5	713.5	798.5	672.5	688.5
drug_240	-291	-370	565.5	318.5	-568.5	-721.5
drug_241	-569	-448	-746	-625	291	-441
drug_242	-444	573	633	488	-383.5	-581.5
drug_243	-444	573	633	488	662	-581.5
drug_244	-757.5	-718.5	726.5	801.5	900.5	733.5
drug_245	-764	-767	368.5	-685.5	-691	-831.5
drug_246	677	687	383	770	832	-852.5
drug_247	473	340	445	348	668	-815.5
drug_248	-685	-704	-718.5	627.5	-692	-678.5
drug_249	-444	573	633	488	-605	-581.5
drug_25	-1015.5	-977.5	-568	832	-553	-541
drug_250	614	665	-569.5	681	664.5	-765
drug_251	614	665	-569.5	681	649.5	-765
drug_252	-714.5	-745.5	-718.5	403	-526.5	-411
drug_253	644	693	546.5	-705	-789	-842
drug_254	-764	-767	368.5	-685.5	-695	-831.5
drug_255	729	732	729.5	836.5	-760	750.5
drug_256	-444	573	633	488	-425	-581.5
drug_257	-685	-704	-718.5	627.5	-697	-678.5
drug_258	-634	-458	409.5	-724.5	533	-823.5
drug_259	-444	573	633	488	418.5	-581.5
drug_26	-1080.5	-958.5	567	1053	816	718
drug_260	-947	-748	812.5	-1018.5	-1081	-1116.5
drug_261	-1105	-1038	654	-1010	-1154.5	-1115
drug_262	-1111.5	-1086.5	652	-1033.5	-1074.5	-1099.5
drug_263	-791.5	-869.5	954.5	-778.5	-861	-849.5
drug_264	-1032.5	-1023.5	-769.5	603	-1025	955
drug_265	-695	-533	-699	-675.5	-537	853.5
drug_266	-791.5	-869.5	954.5	-778.5	-924	-849.5
drug_267	733	-564	-586.5	-660	-712	972
drug_268	972	-591	532	-1027.5	-994	-1088.5
drug_269	1048.5	962.5	1049	-1115	1095.5	1072
drug_27	-1088	-1004	711	1037	1016.5	1022
drug_270	972	603	674	-1023	-1091.5	-1124
drug_271	792.5	570.5	766.5	-650.5	830	-1083.5
drug_272	1030	952	1062	-1095	1037	1049
drug_273	-1015.5	-977.5	-714.5	990.5	704	-638.5
drug_274	-791.5	-869.5	954.5	-778.5	-861	-849.5
drug_275	-1078	-978	-992.5	937.5	-1031.5	-992
drug_276	933.5	895.5	-889	945.5	973	-1033
drug_277	-1032.5	-1023.5	-1038	658	-979.5	956
drug_278	-1062	-1065	-1038	667.5	-1028	702.5
drug_279	776	-518	593.5	-669	-665.5	-954
drug_28	-1097.5	-1043.5	878.5	1026.5	-1046	986.5
drug_280	933.5	895.5	-889	945.5	973	-1033
drug_281	-1143	-998	-1031.5	-675.5	-674	710.5
drug_282	-1032.5	-1023.5	-769.5	555	-1027.5	760
drug_283	764.5	-518	-586.5	-669	632.5	971
drug_284	853	-869.5	-889	976	978	881
drug_285	1001	-767.5	-1079	-646	-1002.5	-994
drug_286	-964.5	-966.5	868	-1053	-1104.5	-1110
drug_287	-791.5	-869.5	954.5	-778.5	-855.5	-849.5
drug_288	871	-533	-1005	-680	956	1024
drug_289	-1097.5	-1043.5	-1094	-994	587.5	-724
drug_29	-1032.5	-1023.5	-714.5	684.5	-707	851.5
drug_290	730.5	711.5	710.5	843.5	717.5	543.5
drug_291	757	760	763.5	809.5	-876	725.5
drug_292	673.5	-271.5	-211.5	-679.5	-483.5	-820.5
drug_293	763.5	738.5	735.5	796.5	-680	722.5
drug_294	548	-244.5	-267	-312	-267.5	-433
