ad	density	cc	spath	eigencentr	betwcentr
drug_30	-374.5	223	-721	225	463.5	592
drug_300	-493	-585	560.5	-592.5	-650.5	-601.5
drug_301	-493	-585	560.5	-592.5	-784	-601.5
drug_302	-493	-585	560.5	-592.5	-761.5	-601.5
drug_303	-493	-585	560.5	-592.5	-666.5	-601.5
drug_304	-493	-585	560.5	-592.5	-597.5	-601.5
drug_305	-493	-585	560.5	-592.5	-692.5	-601.5
drug_306	-493	-585	560.5	-592.5	-736	-601.5
drug_307	-631	-809	714	-797	-940.5	390
drug_308	-747	-472	-598.5	-416.5	-522.5	-678.5
drug_309	-493	-585	560.5	-592.5	-707	-601.5
drug_31	655	632	619	605	890	897
drug_310	-493	-585	560.5	-592.5	-641	-601.5
drug_311	-493	-585	560.5	-592.5	-615	-601.5
drug_312	-493	-585	560.5	-592.5	-679.5	-601.5
drug_313	-822	-725	-770.5	-484.5	-647	-526.5
drug_314	-493	-585	560.5	-592.5	-679.5	-601.5
drug_315	-493	-585	560.5	-592.5	-736	-601.5
drug_316	-493	-585	560.5	-592.5	-679.5	-601.5
drug_317	-822	-725	-770.5	-484.5	-590.5	-526.5
drug_318	-493	-585	560.5	-592.5	-707	-601.5
drug_319	-631	-809	714	-797	-948.5	390
drug_32	-374.5	223	-721	225	448.5	592
drug_320	-747	558.5	-573.5	428.5	500	600.5
drug_321	778.5	754.5	496.5	727.5	765	554.5
drug_322	-493	-585	560.5	-592.5	-692.5	-601.5
drug_323	663	485	363.5	527.5	663	-442.5
drug_324	663	485	363.5	527.5	593	-442.5
drug_325	778.5	754.5	496.5	727.5	794.5	554.5
drug_326	778.5	754.5	496.5	727.5	717.5	554.5
drug_327	663	485	363.5	527.5	604.5	-442.5
drug_328	663	485	363.5	527.5	683	-442.5
drug_329	-692	-378	-356.5	-403.5	454.5	-551.5
drug_33	539.5	362.5	486	405	703.5	636
drug_330	-692	-378	-356.5	-403.5	-398.5	-551.5
drug_331	682.5	803.5	901.5	780.5	863.5	697.5
drug_332	-692	-378	-356.5	-403.5	313	-551.5
drug_333	663	485	363.5	527.5	593	-442.5
drug_334	778.5	754.5	496.5	727.5	803	554.5
drug_335	778.5	754.5	496.5	727.5	765	554.5
drug_336	-493	-585	560.5	-592.5	-761.5	-601.5
drug_337	663	485	363.5	527.5	593	-442.5
drug_338	778.5	754.5	496.5	727.5	697	554.5
drug_339	778.5	754.5	496.5	727.5	774	554.5
drug_34	655	632	619	605	884.5	897
drug_340	778.5	754.5	496.5	727.5	774	554.5
drug_341	778.5	754.5	496.5	727.5	774	554.5
drug_342	-493	-585	560.5	-592.5	-736	-601.5
drug_343	778.5	754.5	496.5	727.5	685.5	554.5
drug_344	663	485	363.5	527.5	-534	-442.5
drug_345	778.5	754.5	496.5	727.5	784	554.5
drug_346	778.5	754.5	496.5	727.5	717.5	554.5
drug_347	-747	558.5	-573.5	428.5	618	600.5
drug_348	778.5	754.5	496.5	727.5	662.5	554.5
drug_349	-747	579	391	-696	-580	-657
drug_35	539.5	362.5	486	405	714	636
drug_350	-822	792.5	-615.5	-859.5	745.5	-464.5
drug_351	-861.5	-429.5	-405.5	-438.5	-567.5	-692.5
drug_352	-861.5	-429.5	-405.5	-438.5	-572.5	-692.5
drug_353	-747	579	391	-696	-515.5	-657
drug_354	-822	792.5	-615.5	-859.5	-782	-464.5
drug_355	-747	579	391	-696	-670.5	-657
drug_356	-879.5	-680.5	-632	566	-588	-558
drug_357	-822	792.5	-615.5	-859.5	-844	-464.5
drug_358	-822	792.5	-615.5	-859.5	-671	-464.5
drug_359	-822	792.5	-615.5	-859.5	739	-464.5
drug_36	539.5	362.5	486	405	703.5	636
drug_360	-631	-809	714	-797	742.5	390
drug_361	-822	792.5	-615.5	-859.5	812.5	-464.5
drug_362	-747	579	391	-696	-622.5	-657
drug_363	-879.5	-680.5	-632	566	580.5	-558
drug_364	-747	579	391	-696	-622.5	-657
drug_365	-861.5	-429.5	-405.5	-438.5	-472.5	-692.5
drug_366	-822	792.5	-615.5	-859.5	-676.5	-464.5
drug_367	-822	792.5	-615.5	-859.5	-771.5	-464.5
drug_368	-747	579	391	-696	-636.5	-657
drug_369	-747	579	391	-696	-622.5	-657
drug_37	387	234	-479	235	504.5	660
drug_370	-822	792.5	-615.5	-859.5	-778	-464.5
drug_371	-747	579	391	-696	-622.5	-657
drug_372	-747	579	391	-696	-698.5	-657
drug_373	-747	-472	-598.5	-416.5	-456	-678.5
drug_374	-747	579	391	-696	-684.5	-657
drug_375	-747	579	391	-696	-684.5	-657
drug_376	-822	792.5	-615.5	-859.5	-644.5	-464.5
drug_377	-517.5	-541.5	-762.5	468.5	485.5	886.5
drug_378	-822	792.5	-615.5	-859.5	-819.5	-464.5
drug_379	391.5	244.5	166	287	422	-640
drug_38	572	436	-696	306	711	943
drug_380	507	514	299	487	520	752
drug_381	391.5	244.5	166	287	380	-640
drug_382	507	514	299	487	486.5	752
drug_383	391.5	244.5	166	287	311	-640
drug_384	-494.5	-152.5	-159	-148	-126.5	-749
drug_385	-295.5	-359.5	363	-337	-417	-799
drug_386	507	514	299	487	499.5	752
drug_387	-295.5	-359.5	363	-337	-373.5	-799
drug_388	507	514	299	487	454.5	752
drug_389	391.5	244.5	166	287	278.5	-640
drug_39	387	234	-479	235	475.5	660
drug_390	-295.5	-359.5	363	-337	-459.5	-799
drug_391	391.5	244.5	166	287	318.5	-640
drug_392	507	514	299	487	613	752
drug_393	-494.5	-152.5	-159	-148	-199	-749
drug_394	391.5	244.5	166	287	391.5	-640
drug_395	391.5	244.5	166	287	309	-640
drug_396	507	514	299	487	561	752
drug_397	-624.5	-499.5	-573	-229	-424.5	-724
drug_398	-494.5	-152.5	-159	-148	-240	-749
drug_399	507	514	299	487	509.5	752
drug_4	943.5	745.5	486.5	883.5	753	617.5
drug_40	655	632	619	605	905	897
drug_400	-549.5	318	-376	188	398.5	798
drug_401	300	295	683	352	521.5	516
drug_402	391.5	244.5	166	287	422	-640
drug_403	507	514	299	487	520	752
drug_404	-549.5	318	-376	188	337	798
drug_405	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_406	391.5	244.5	166	287	330	-640
drug_407	694.5	939.5	937.5	953	705.5	501.5
drug_408	694.5	939.5	937.5	953	711	501.5
drug_409	656.5	908.5	-801.5	922	-859	-348.5
drug_41	539.5	362.5	486	405	696	636
drug_410	694.5	939.5	937.5	953	688	501.5
drug_411	694.5	939.5	937.5	953	703	501.5
drug_412	694.5	939.5	937.5	953	-693.5	501.5
drug_413	656.5	908.5	-801.5	922	-852	-348.5
drug_414	694.5	939.5	937.5	953	688	501.5
drug_415	694.5	939.5	937.5	953	677.5	501.5
drug_416	694.5	939.5	937.5	953	700.5	501.5
drug_417	694.5	939.5	937.5	953	-701	501.5
drug_418	694.5	939.5	937.5	953	-693.5	501.5
drug_419	694.5	939.5	937.5	953	698.5	501.5
drug_42	655	632	619	605	901	897
drug_420	541.5	-809.5	-765.5	904	-978	-444.5
drug_421	656.5	908.5	-801.5	922	-852	-348.5
drug_422	694.5	939.5	937.5	953	700.5	501.5
drug_423	694.5	939.5	937.5	953	698.5	501.5
drug_424	694.5	939.5	937.5	953	715.5	501.5
drug_425	694.5	939.5	937.5	953	711	501.5
drug_426	694.5	939.5	937.5	953	-704	501.5
drug_427	694.5	939.5	937.5	953	-699	501.5
drug_428	694.5	939.5	937.5	953	-693.5	501.5
drug_429	694.5	939.5	937.5	953	700.5	501.5
drug_43	387	234	-479	235	498	660
drug_430	694.5	939.5	937.5	953	-693.5	501.5
drug_431	694.5	939.5	937.5	953	-680.5	501.5
drug_432	656.5	908.5	-801.5	922	-862.5	-348.5
drug_433	683	928	949	941.5	-756.5	490
drug_434	656.5	908.5	-801.5	922	-858.5	-348.5
drug_435	683	928	949	941.5	-763.5	490
drug_436	408	-925	-883	780.5	-936	273
drug_437	-295.5	-359.5	363	-337	-459	-799
drug_438	-295.5	-359.5	363	-337	-459.5	-799
drug_439	-295.5	-359.5	363	-337	-459.5	-799
drug_44	655	632	619	605	869.5	897
drug_440	300	295	683	352	531.5	516
drug_441	-433.5	-583.5	516.5	-541.5	-638.5	587.5
drug_442	444.5	536.5	836.5	528.5	818.5	732.5
drug_443	300	295	683	352	557	516
drug_444	300	295	683	352	557	516
drug_445	300	295	683	352	546.5	516
drug_446	444.5	536.5	836.5	528.5	801	732.5
drug_447	-295.5	-359.5	363	-337	-366.5	-799
drug_448	300	295	683	352	531.5	516
drug_449	300	295	683	352	505	516
drug_45	655	632	619	605	905	897
drug_450	-295.5	-359.5	363	-337	-430.5	-799
drug_451	-295.5	-359.5	363	-337	-459	-799
drug_452	682.5	803.5	901.5	780.5	855	697.5
drug_453	-295.5	-359.5	363	-337	-459.5	-799
drug_454	-295.5	-359.5	363	-337	-416	-799
drug_455	-295.5	-359.5	363	-337	-536.5	-799
drug_456	444.5	536.5	836.5	528.5	765.5	732.5
drug_457	-295.5	-359.5	363	-337	-459.5	-799
drug_458	-295.5	-359.5	363	-337	-417	-799
drug_459	444.5	536.5	836.5	528.5	818.5	732.5
drug_46	572	436	-696	306	707	943
drug_460	-295.5	-359.5	363	-337	-528	-799
drug_461	300	295	683	352	556.5	516
drug_462	-295.5	-359.5	363	-337	-502.5	-799
drug_463	300	295	683	352	531.5	516
drug_464	-295.5	-359.5	363	-337	-536.5	-799
drug_465	-295.5	-359.5	363	-337	-493	-799
drug_466	507	514	299	487	509.5	752
drug_467	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_468	-433.5	-583.5	516.5	-541.5	-610	587.5
drug_469	507	514	299	487	561	752
drug_47	539.5	362.5	486	405	717.5	636
drug_470	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_471	507	514	299	487	520	752
drug_472	-624.5	-499.5	-573	-229	-341	-724
drug_473	-549.5	318	-376	188	343.5	798
drug_474	-549.5	318	-376	188	398.5	798
drug_475	507	514	299	487	448	752
drug_476	-433.5	-583.5	516.5	-541.5	-643	587.5
drug_477	507	514	299	487	561	752
drug_478	507	514	299	487	520	752
drug_479	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_48	444.5	536.5	836.5	528.5	712	732.5
drug_480	507	514	299	487	554	752
drug_481	507	514	299	487	528.5	752
drug_482	507	514	299	487	636	752
drug_483	-549.5	318	-376	188	341	798
drug_484	507	514	299	487	644.5	752
drug_485	-549.5	318	-376	188	447	798
drug_486	507	514	299	487	581.5	752
drug_487	507	514	299	487	571	752
drug_488	507	514	299	487	434	752
drug_489	507	514	299	487	479.5	752
drug_49	-449.5	410	-893	280	655.5	839
drug_490	507	514	299	487	594	752
drug_491	507	514	299	487	468.5	752
drug_492	-549.5	318	-376	188	337	798
drug_493	507	514	299	487	528.5	752
drug_494	-482.5	-313.5	-727.5	216.5	468	921.5
drug_495	507	514	299	487	591.5	752
drug_496	507	514	299	487	613	752
drug_5	943.5	745.5	486.5	883.5	763	617.5
drug_50	-624.5	-499.5	-573	-229	-413.5	-724
drug_51	-624.5	-499.5	-573	-229	-442.5	-724
drug_52	444.5	536.5	836.5	528.5	808.5	732.5
drug_53	444.5	536.5	836.5	528.5	761.5	732.5
drug_54	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_55	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_56	-624.5	-499.5	-573	-229	-458.5	-724
drug_57	-624.5	-499.5	-573	-229	-370.5	-724
drug_58	-433.5	-583.5	516.5	-541.5	-523.5	587.5
drug_59	-433.5	-583.5	516.5	-541.5	-525	587.5
drug_6	952	951	598	936	942	898
drug_60	-433.5	-583.5	516.5	-541.5	-568	587.5
drug_61	-433.5	-583.5	516.5	-541.5	-645	587.5
drug_62	-433.5	-583.5	516.5	-541.5	-461	587.5
drug_63	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_64	-624.5	-499.5	-573	-229	-370.5	-724
drug_65	-433.5	-583.5	516.5	-541.5	-629	587.5
drug_66	-624.5	-499.5	-573	-229	383	-724
drug_67	-433.5	-583.5	516.5	-541.5	-502	587.5
drug_68	-624.5	-499.5	-573	-229	-370.5	-724
drug_69	-433.5	-583.5	516.5	-541.5	-588.5	587.5
drug_7	952	951	598	936	956	898
drug_70	-433.5	-583.5	516.5	-541.5	-511.5	587.5
drug_71	-433.5	-583.5	516.5	-541.5	-643	587.5
drug_72	-433.5	-583.5	516.5	-541.5	-602	587.5
drug_73	-624.5	-499.5	-573	-229	-458.5	-724
drug_74	-624.5	-499.5	-573	-229	-506.5	-724
drug_75	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_76	-624.5	-499.5	-573	-229	-470	-724
drug_77	-433.5	-583.5	516.5	-541.5	-566	587.5
drug_78	-433.5	-583.5	516.5	-541.5	-714	587.5
drug_79	-449.5	410	-893	280	630	839
drug_8	831.5	723.5	578.5	712.5	651	536.5
drug_80	-433.5	-583.5	516.5	-541.5	-511.5	587.5
drug_81	-433.5	-583.5	516.5	-541.5	-643	587.5
drug_82	739	719	-480	774.5	631	329
drug_83	739	719	-480	774.5	565	329
drug_84	-631	-809	714	-797	-890.5	390
drug_85	739	719	-480	774.5	577	329
drug_86	739	719	-480	774.5	568.5	329
drug_87	-747	485	-586.5	552	-362	469.5
drug_88	739	719	-480	774.5	639.5	329
drug_89	-747	485	-586.5	552	-466.5	469.5
drug_9	943.5	745.5	486.5	883.5	763	617.5
drug_90	739	719	-480	774.5	-505.5	329
drug_91	-747	485	-586.5	552	-418.5	469.5
drug_92	-747	485	-586.5	552	444	469.5
drug_93	-747	485	-586.5	552	-471.5	469.5
drug_94	739	719	-480	774.5	652	329
drug_95	739	719	-480	774.5	568.5	329
drug_96	-747	485	-586.5	552	381.5	469.5
drug_97	-747	485	-586.5	552	-461	469.5
drug_98	-747	485	-586.5	552	438.5	469.5
drug_99	-747	485	-586.5	552	-323.5	469.5
