ad	density	cc	spath	eigencentr	betwcentr
drug_268	-902	-569	-682.5	-916	-549	-561
drug_269	-389	-535	611	-402	439	551.5
drug_27	678	747	711	687.5	706.5	767.5
drug_270	-629.5	316	-471	-637.5	503	617
drug_271	-629.5	348	-471	-637.5	366	683
drug_272	-629.5	316	-471	-637.5	467	617
drug_273	422.5	686.5	655	488.5	640	-509
drug_274	-629.5	316	-471	-637.5	-403.5	617
drug_275	-629.5	316	-471	-637.5	506.5	617
drug_276	-700.5	547.5	-471	-702	382	598.5
drug_277	-629.5	316	-471	-637.5	-461	617
drug_278	462	432	586	-427	499.5	577.5
drug_279	-700.5	297.5	-471	-702	-245.5	395.5
drug_28	-389	-535	-471	-402	-641	687.5
drug_280	-629.5	432	586	-637.5	356	577.5
drug_281	-629.5	432	586	-637.5	-437	577.5
drug_282	-700.5	297.5	-471	-702	408	395.5
drug_283	-629.5	463.5	-471	-637.5	-492	390.5
drug_284	-629.5	432	586	-637.5	359	577.5
drug_285	665	-809.5	-682.5	728	-874.5	-796.5
drug_286	-902	-569	-682.5	-916	-461.5	-561
drug_287	-970.5	-432.5	-680	-978	-435	-500
drug_288	-629.5	432	586	-637.5	359	577.5
drug_289	-914	-575	-677.5	-922	-561	840
drug_29	422.5	686.5	655	488.5	640	-509
drug_290	767	-777	-715	832.5	-704	-760
drug_291	767	-777	-715	832.5	-922	-760
drug_292	767	-777	-715	832.5	-757.5	-760
drug_293	767	-777	-715	832.5	-708.5	-760
drug_294	767	-777	-715	832.5	-744.5	-760
drug_295	767	-777	-715	832.5	-744.5	-760
drug_296	895	-536.5	-715	563	-617	-945
drug_297	895	-536.5	-715	563	-601	-945
drug_298	665	-777	-715	728	-704	-760
drug_299	897.5	-536.5	-715	929.5	-598.5	-945
drug_3	883.5	-738.5	694.5	-607.5	536.5	909.5
drug_30	697.5	775.5	714.5	714	870.5	762
drug_300	899	-536.5	-715	931	-610	-945
drug_301	767	-777	-715	832.5	-863	-760
drug_302	767	-777	-715	832.5	-728.5	-760
drug_303	890.5	-536.5	-715	550.5	-598.5	-945
drug_304	767	-777	-715	832.5	-716	-760
drug_305	767	-777	-715	832.5	-863	-760
drug_306	767	-777	-715	832.5	-716	-760
drug_307	767	-777	-715	832.5	-919	-760
drug_308	767	-777	-715	832.5	-959.5	-760
drug_309	767	-777	-715	832.5	-704	-760
drug_31	-389	-535	611	-402	-562.5	551.5
drug_310	767	-777	-715	832.5	-834.5	-760
drug_311	767	-777	-715	832.5	-888	-760
drug_312	767	-777	-715	832.5	-744.5	-760
drug_313	665	-777	-715	728	-847	-760
drug_314	767	-777	-715	832.5	-592	-760
drug_315	767	-777	-715	832.5	-744.5	-760
drug_316	767	-777	-715	832.5	-716	-760
drug_317	767	-777	-715	832.5	-704	-760
drug_318	767	-777	-715	832.5	-847	-760
drug_319	767	-777	-715	832.5	-716	-760
drug_32	697.5	775.5	714.5	714	728.5	762
drug_320	-389	-535	-471	-402	-505	610
drug_321	-389	-535	-471	-402	-505	695.5
drug_322	-389	-535	-471	-402	-347.5	642
drug_323	-389	-535	-471	-402	556	642
drug_324	-389	-535	-471	432.5	-623.5	-509
drug_325	-389	-535	-471	-402	-507.5	695.5
drug_326	-389	-535	-471	-402	-505	707
drug_327	-389	-535	-471	-402	-389	564.5
drug_328	-389	-535	-471	-402	-389	-509
drug_329	-389	-535	-471	-402	-393	-509
drug_33	671	761	729	682	868.5	757.5
drug_330	-389	-535	-471	-402	-720	564.5
drug_331	926.5	-807.5	694.5	-672.5	-581	920
drug_332	-389	-535	-471	-402	-856	610
drug_333	-389	-535	-471	432.5	-389	-509
drug_334	-389	-535	579.5	-402	-623.5	-509
drug_335	-389	-535	-471	-402	511	-509
drug_336	-389	-535	-471	-402	319	564.5
drug_337	-629.5	305	-471	-637.5	-476.5	276
drug_338	-389	-535	-471	-402	-818.5	564.5
drug_339	-389	-535	-471	-402	530	564.5
drug_34	422.5	686.5	655	488.5	530.5	-509
drug_340	-389	-535	-471	-402	-641	564.5
drug_341	-629.5	-294.5	-471	-637.5	247	274
drug_342	649.5	729.5	701.5	677	586	710
drug_343	-629.5	486.5	-471	-637.5	521.5	416
drug_344	580.5	-535	-471	546.5	-641	-509
drug_345	-389	-535	-471	-402	-505	610
drug_346	-629.5	342	-471	-637.5	279	275
drug_347	-389	-535	-471	421	298.5	670.5
drug_348	-389	-535	-471	-402	385.5	-509
drug_349	-629.5	644.5	596	649.5	771	375.5
drug_35	678	747	711	687.5	708	767.5
drug_350	654	740	618.5	682	522	728
drug_351	-629.5	463.5	-471	-637.5	337	390.5
drug_352	-629.5	644.5	596	649.5	725	375.5
drug_353	-629.5	644.5	596	649.5	556	375.5
drug_354	-389	-535	487.5	-402	-505	-509
drug_355	-389	-535	-471	-402	567.5	604.5
drug_356	-389	-535	-471	-402	572	655.5
drug_357	-629.5	644.5	596	649.5	561	375.5
drug_358	-629.5	486.5	-471	-637.5	-449	628
drug_359	-700.5	738.5	602.5	693	577	727
drug_36	-389	-535	-471	-402	-623.5	687.5
drug_360	-700.5	755.5	699.5	695	685	724
drug_361	-629.5	463.5	-471	-637.5	544	390.5
drug_362	422.5	686.5	655	488.5	-818.5	-509
drug_363	-629.5	644.5	596	649.5	566	375.5
drug_364	-629.5	644.5	596	649.5	561	375.5
drug_365	-629.5	644.5	596	649.5	704.5	375.5
drug_366	-700.5	401.5	-471	-702	-374	277
drug_367	-629.5	644.5	596	649.5	763	375.5
drug_368	-629.5	463.5	-471	-637.5	506	390.5
drug_369	-700.5	547.5	-471	-702	-381.5	598.5
drug_37	474	-535	-471	444	-641	589
drug_370	-629.5	463.5	-471	-637.5	332.5	390.5
drug_371	-629.5	463.5	-471	-637.5	331	390.5
drug_372	-629.5	463.5	-471	-637.5	332.5	390.5
drug_373	-389	-535	-471	-402	571.5	604.5
