ad	density	cc	spath	eigencentr	betwcentr
drug_271	556.5	488.5	-685	696.5	439.5	616.5
drug_272	398	-401	-498.5	399	-533	-534.5
drug_273	398	-401	-498.5	399	-451	-534.5
drug_274	556.5	488.5	-685	696.5	-290	616.5
drug_275	556.5	488.5	-685	696.5	-512	616.5
drug_276	340.5	-456.5	-577	-357	-344.5	492.5
drug_277	556.5	488.5	-685	696.5	659	616.5
drug_278	340.5	-456.5	-577	-357	502	492.5
drug_279	556.5	488.5	-685	696.5	605	616.5
drug_28	455.5	-576.5	-719	622.5	-546	581.5
drug_280	490.5	454.5	-705.5	647.5	625.5	670.5
drug_281	-384	-596	-612	-553	-679.5	-386
drug_282	340.5	-456.5	-577	-357	-476	492.5
drug_283	398	-401	-498.5	399	-526	-534.5
drug_284	340.5	-456.5	-577	-357	-473.5	492.5
drug_285	-384	-596	-612	-553	-679.5	459
drug_286	514	539	-695	679.5	352	536.5
drug_287	398	-401	-498.5	399	-609	-534.5
drug_288	455.5	-576.5	-719	622.5	728	581.5
drug_289	514	539	-695	679.5	493.5	536.5
drug_29	455.5	-576.5	-719	622.5	670	581.5
drug_290	426.5	371.5	-538.5	457.5	-300.5	-516
drug_291	414	-326.5	-469	444	-387	-551.5
drug_292	414	-326.5	-469	444	-609.5	-551.5
drug_293	414	-326.5	-469	444	397	-551.5
drug_294	414	-326.5	-469	444	-574.5	-551.5
drug_295	414	-326.5	-469	444	-470	-551.5
drug_296	387	-500	-553.5	-440.5	-487.5	-461.5
drug_297	331.5	-369	-531	-335	-529.5	-487.5
drug_298	414	-326.5	-469	444	-463.5	-551.5
drug_299	414	-326.5	-469	444	235	-551.5
drug_3	-601.5	-508.5	-335	414	-820	-702.5
drug_30	-632	-703	-764	-730	-571.5	654.5
drug_300	414	-326.5	-469	444	-260.5	-551.5
drug_301	374	-401	-518	420.5	488.5	-499
drug_302	414	-326.5	-469	444	397	-551.5
drug_303	414	-326.5	-469	444	-522	-551.5
drug_304	426.5	371.5	-538.5	457.5	-426	-516
drug_305	414	-326.5	-469	444	-393.5	-551.5
drug_306	331.5	-369	-531	-335	-623.5	-487.5
drug_307	414	-326.5	-469	444	-305	-551.5
drug_308	414	-326.5	-469	444	-267	-551.5
drug_309	414	-326.5	-469	444	-387	-551.5
drug_31	-632	-703	-764	-730	413	654.5
drug_310	340.5	-456.5	-577	-357	-349.5	492.5
drug_311	374	-401	-518	420.5	-535	-499
