ad	density	cc	spath	eigencentr	betwcentr
drug_249	426	427	-590.5	-482	517.5	437.5
drug_25	674.5	674.5	685	674.5	637.5	685
drug_250	-599.5	-651.5	437.5	427	-647	-654
drug_251	-599.5	-651.5	437.5	427	-660	-654
drug_252	426	427	-517.5	-578	352	437.5
drug_253	426	427	-461	-594.5	517.5	437.5
drug_254	-428.5	427	437.5	-622	606.5	437.5
drug_255	-544	-473	437.5	-742	352	437.5
drug_256	426	427	-590.5	-482	-466	437.5
drug_257	-657	-621	437.5	-542.5	-614	-569.5
drug_258	-458	-462	437.5	-737.5	-391.5	437.5
drug_259	426	427	-590.5	-482	-466	437.5
drug_26	922.5	922.5	685	922.5	637.5	685
drug_260	674.5	674.5	685	674.5	716.5	685
drug_261	674.5	674.5	685	674.5	716.5	685
drug_262	674.5	674.5	685	674.5	637.5	685
drug_263	674.5	674.5	685	674.5	716.5	685
drug_264	674.5	674.5	685	674.5	637.5	685
drug_265	674.5	674.5	685	-730.5	671	685
drug_266	674.5	674.5	685	674.5	716.5	685
drug_267	674.5	674.5	-689.5	674.5	671	685
drug_268	674.5	674.5	685	674.5	716.5	685
drug_269	-726.5	-710.5	685	-741	-712.5	-695.5
drug_27	922.5	922.5	685	922.5	716.5	685
drug_270	674.5	674.5	685	674.5	671	-688.5
drug_271	674.5	674.5	685	674.5	716.5	-722
drug_272	674.5	674.5	685	674.5	671	685
drug_273	674.5	674.5	685	674.5	716.5	685
drug_274	674.5	674.5	685	674.5	671	685
drug_275	674.5	674.5	685	674.5	716.5	685
drug_276	674.5	674.5	685	674.5	-675.5	685
drug_277	674.5	674.5	685	674.5	716.5	-689.5
drug_278	674.5	674.5	685	674.5	716.5	685
drug_279	674.5	674.5	685	674.5	716.5	-722
drug_28	922.5	922.5	685	922.5	671	685
drug_280	674.5	674.5	685	674.5	716.5	685
drug_281	674.5	674.5	685	-739	637.5	685
drug_282	674.5	674.5	685	674.5	716.5	685
drug_283	674.5	674.5	685	674.5	671	-735.5
drug_284	674.5	674.5	-704.5	674.5	716.5	685
drug_285	674.5	674.5	685	674.5	716.5	685
drug_286	674.5	674.5	685	674.5	716.5	685
drug_287	674.5	674.5	685	674.5	637.5	685
drug_288	-740	-735	685	-694	-640	685
drug_289	674.5	674.5	685	674.5	671	685
drug_29	674.5	674.5	685	674.5	671	685
drug_290	-650	-491	-622.5	-647	517.5	437.5
drug_291	-531.5	-517.5	-687	-654.5	-445.5	437.5
drug_292	426	427	437.5	-614	517.5	437.5
drug_293	-675	-524	-738.5	427	517.5	437.5
drug_294	-485	427	-632	427	517.5	437.5
drug_295	-724	-677	-728.5	-662	352	437.5
drug_296	-485	427	-632	427	352	437.5
drug_297	-680	-614	-739.5	-549	-393.5	437.5
drug_298	-440	427	437.5	-686	517.5	-507.5
drug_299	426	427	-445	-561.5	517.5	-504
drug_3	-666	-592	437.5	-557	-571.5	-692.5
drug_30	922.5	922.5	685	922.5	637.5	685
drug_300	426	427	-482	-629.5	-368	437.5
drug_301	426	427	-445	-561.5	517.5	-504
drug_302	-643	427	-637	-680.5	352	-472
drug_303	-711	-549	-723.5	-609	517.5	-462.5
drug_304	-485	427	-632	427	517.5	437.5
drug_305	-485	427	-632	427	517.5	437.5
drug_306	-485	427	-652.5	-606	517.5	437.5
drug_307	426	427	-474.5	-640	517.5	437.5
drug_308	-440	427	437.5	-686	517.5	-507.5
drug_309	426	427	437.5	-564	352	-699.5
drug_31	674.5	674.5	-704.5	674.5	671	685
drug_310	-544	-473	-645.5	-451	352	437.5
drug_311	-650	-491	-647	-699.5	606.5	437.5
drug_312	-650	-491	-647	-699.5	517.5	437.5
drug_313	-643	427	-637	-680.5	517.5	-472
drug_314	426	427	-474.5	-640	517.5	437.5
drug_315	-625	-466	-638.5	-676	-390.5	437.5
drug_316	-643	427	-504.5	-560	517.5	-529.5
drug_317	426	427	-474.5	-640	352	437.5
drug_318	-440	427	437.5	-686	517.5	-507.5
drug_319	-706	-612	-724.5	-605	517.5	437.5
drug_32	922.5	922.5	685	922.5	742.5	685
drug_320	674.5	674.5	685	674.5	671	685
drug_321	674.5	674.5	685	674.5	637.5	685
drug_322	674.5	674.5	685	674.5	716.5	-686.5
drug_323	674.5	674.5	685	674.5	637.5	-736.5
drug_324	-718	-724	685	674.5	-716.5	685
drug_325	674.5	674.5	685	674.5	716.5	685
drug_326	-718	-724	685	674.5	-721	685
drug_327	674.5	674.5	685	674.5	671	-686.5
drug_328	674.5	674.5	685	674.5	-687	685
drug_329	674.5	674.5	685	674.5	671	-713.5
drug_33	922.5	922.5	685	922.5	716.5	685
drug_330	674.5	674.5	-704.5	674.5	637.5	685
drug_331	674.5	674.5	685	674.5	671	685
drug_332	674.5	674.5	685	674.5	716.5	685
drug_333	674.5	674.5	685	674.5	671	685
drug_334	674.5	-682.5	685	674.5	671	-728.5
drug_335	674.5	674.5	685	674.5	716.5	685
drug_336	674.5	674.5	685	674.5	716.5	685
drug_337	674.5	674.5	685	674.5	671	685
drug_338	674.5	674.5	685	674.5	637.5	685
drug_339	674.5	674.5	685	674.5	671	685
drug_34	922.5	922.5	685	922.5	637.5	685
drug_340	674.5	674.5	685	674.5	716.5	685
drug_341	674.5	674.5	685	674.5	671	685
drug_342	674.5	674.5	685	674.5	671	685
drug_343	674.5	674.5	685	674.5	716.5	685
drug_344	674.5	674.5	685	674.5	716.5	685
drug_345	674.5	674.5	-704.5	674.5	671	685
drug_346	-730	-730	685	674.5	-725.5	-705.5
drug_347	674.5	674.5	685	674.5	716.5	685
drug_348	674.5	674.5	685	674.5	637.5	685
drug_349	426	427	-495.5	427	517.5	-542.5
drug_35	674.5	674.5	685	674.5	671	685
drug_350	-428.5	427	437.5	-622	352	437.5
drug_351	426	427	-495.5	427	-427.5	-542.5
drug_352	426	427	-476.5	427	352	-684.5
drug_353	426	427	-452	-429	352	437.5
drug_354	426	427	-517.5	-578	517.5	437.5
drug_355	426	427	-590.5	-482	517.5	437.5
drug_356	-428.5	427	437.5	-622	352	437.5
drug_357	426	427	-517.5	-578	352	437.5
drug_358	426	427	-452	-429	352	437.5
drug_359	426	427	-590.5	-482	606.5	437.5
drug_36	674.5	674.5	685	674.5	671	685
drug_360	426	427	-590.5	-482	-466	437.5
drug_361	426	427	-495.5	427	-420	-542.5
drug_362	426	427	-590.5	-482	-507.5	437.5
drug_363	426	427	-495.5	427	-427.5	-542.5
drug_364	426	427	-495.5	427	517.5	-542.5
drug_365	426	427	-590.5	-482	-493.5	437.5
drug_366	426	427	-452	-429	352	437.5
drug_367	426	427	-482	-600.5	352	-468
drug_368	426	427	-495.5	427	517.5	-542.5
drug_369	426	427	-590.5	-482	-493.5	437.5
drug_37	922.5	922.5	685	922.5	671	685
drug_370	426	427	-556.5	-527	517.5	-584.5
drug_371	426	427	-590.5	-482	-493.5	437.5
drug_372	-428.5	427	437.5	-622	517.5	437.5
drug_373	426	427	-517.5	-578	-357.5	437.5
drug_374	426	427	-517.5	-578	-357.5	437.5
drug_375	426	427	-517.5	-578	-357.5	437.5
drug_376	426	427	-556.5	-527	517.5	-584.5
drug_377	426	427	-531.5	427	517.5	-463.5
drug_378	426	427	-517.5	-578	517.5	437.5
drug_379	426	427	-590.5	-482	606.5	437.5
drug_38	922.5	922.5	685	922.5	637.5	685
drug_380	-506.5	-568.5	-704.5	427	-547.5	-487.5
drug_381	-703	-715	-440	-513.5	-733.5	-578.5
drug_382	-744	-742	-660.5	427	-732.5	437.5
drug_383	-458	-462	-682	427	-557.5	437.5
drug_384	-677	-679	-440	-513.5	-724.5	-697.5
drug_385	-531.5	-517.5	437.5	427	-597.5	-713.5
drug_386	-558.5	-540.5	-725.5	427	352	437.5
drug_387	426	427	-590.5	-482	517.5	437.5
drug_388	-599.5	-651.5	437.5	427	-660	-654
drug_389	-599.5	-651.5	437.5	427	-647	-654
drug_39	674.5	674.5	685	674.5	671	685
drug_390	-718	-724	437.5	427	-721	-598.5
drug_391	-531.5	-517.5	437.5	427	-603	-713.5
drug_392	-733	-731	-666.5	427	-734.5	-696.5
drug_393	426	427	-495.5	427	-420	-542.5
drug_394	426	427	-495.5	427	517.5	-542.5
drug_395	426	427	-590.5	-482	606.5	437.5
drug_396	-506.5	-568.5	-704.5	427	-537	-487.5
drug_397	426	427	-590.5	-482	-493.5	437.5
drug_398	-599.5	-651.5	437.5	427	-675.5	-654
drug_399	-531.5	-517.5	437.5	427	-591	-713.5
drug_4	-633.5	-603.5	437.5	-441	-597.5	-722
drug_40	674.5	674.5	685	674.5	716.5	685
drug_400	-696	-690	437.5	427	-632.5	-701.5
drug_401	-471.5	-484.5	-629.5	-642	-627.5	-729.5
drug_402	-531.5	-517.5	437.5	427	-603	-713.5
drug_403	-544	-473	437.5	-519	-562	-686.5
drug_404	-544	-473	-722.5	427	352	-470.5
drug_405	-599.5	-651.5	437.5	427	-675.5	-654
drug_406	-718	-724	437.5	427	-714	-598.5
drug_407	426	427	-532.5	427	606.5	-579.5
drug_408	-696	-690	437.5	-715	-622.5	-610.5
drug_409	-479.5	-455.5	-668.5	427	352	-605.5
drug_41	674.5	674.5	685	674.5	716.5	685
drug_410	-712	-685	437.5	427	-581.5	-698.5
drug_411	-696	-690	437.5	-715	-625	-610.5
drug_412	-479.5	-455.5	-628	-740	352	437.5
drug_413	-740	-735	437.5	-694	-641.5	-623.5
drug_414	-458	-462	-535	-730.5	-380	437.5
drug_415	-633.5	-603.5	437.5	-441	-591	-722
drug_416	-696	-690	437.5	-715	-625	-610.5
drug_417	-696	-690	437.5	-715	-625	-610.5
drug_418	-462	427	-634.5	-536	-563.5	-734.5
drug_419	-471.5	-484.5	-682	427	-432.5	-505.5
drug_42	674.5	674.5	685	674.5	742.5	685
drug_420	-633.5	-603.5	437.5	-441	-597.5	-722
drug_421	-633.5	-603.5	437.5	-441	-597.5	-722
drug_422	-726.5	-710.5	437.5	427	-633.5	-702.5
drug_423	-633.5	-603.5	437.5	-441	-597.5	-722
drug_424	426	427	-456	-603.5	352	-525
drug_425	-599.5	-651.5	437.5	427	-687	-654
drug_426	-742.5	-743.5	-622.5	-531.5	-744.5	-738
drug_427	-458	-462	-535	-730.5	517.5	437.5
drug_428	-458	-462	-535	-730.5	517.5	437.5
drug_429	-686.5	-703.5	437.5	-707.5	-702.5	-514
drug_43	674.5	674.5	685	674.5	716.5	685
drug_430	-599.5	-651.5	437.5	427	-660	-654
drug_431	426	427	-556.5	-527	-372	-584.5
