ad	density	cc	spath	eigencentr	betwcentr
drug_208	-610	-539	549.5	-605	-456.5	-702
drug_209	452.5	383.5	484.5	-532	-376	720.5
drug_21	-356	-205.5	368.5	547.5	508.5	787.5
drug_210	-772.5	-693.5	716.5	486.5	-552.5	826.5
drug_211	597.5	598.5	716.5	486.5	371.5	826.5
drug_212	-610	-539	484.5	-605	-570	720.5
drug_213	-610	-539	484.5	-605	-460.5	720.5
drug_214	-599	-554	549.5	313.5	-801.5	655.5
drug_215	-437.5	475.5	549.5	-532	282.5	-691.5
drug_216	-640.5	-559.5	407.5	374.5	-717	747.5
drug_217	-640.5	610.5	723.5	493.5	-715.5	790.5
drug_218	622	588	685.5	-605	-710	829.5
drug_219	-640.5	-559.5	549.5	313.5	-718.5	655.5
drug_22	-495.5	275.5	516	597	613	892
drug_220	-772.5	-693.5	484.5	248.5	-799.5	720.5
drug_221	-775.5	-688.5	484.5	248.5	-796.5	720.5
drug_222	-772.5	-693.5	407.5	374.5	-662	747.5
drug_223	-640.5	-559.5	484.5	248.5	-717	720.5
drug_224	597.5	598.5	716.5	-556	-659	826.5
drug_225	452.5	383.5	430	-532	-519.5	-691.5
drug_226	-610	610.5	723.5	-605	-710	790.5
drug_227	-610	598.5	689.5	-605	-566	799.5
drug_228	-634.5	-530	484.5	-299.5	-563.5	720.5
drug_229	-610	-539	549.5	-605	-566	-702
drug_23	-449	-370	-444.5	699	347	673
drug_230	-772.5	-693.5	484.5	248.5	-802	720.5
drug_231	-720	738	770	677	-627	-786
drug_232	665	738	770	677	-530.5	-629.5
drug_233	-732	-655	723.5	-683	465	790.5
drug_234	-732	738	770	-683	457	-773
drug_235	665	738	770	677	-426	-626
drug_236	796.5	807.5	744.5	656.5	-670.5	-629.5
drug_237	-732	738	770	-683	529.5	-773
drug_238	665	738	770	677	510	457
drug_239	-720	738	770	677	437.5	-786
drug_24	409.5	404.5	525.5	818.5	672	529.5
drug_240	-521	475.5	549.5	-513.5	-581	655.5
drug_241	-501	475.5	-568	-482	-447.5	655.5
drug_242	-720	-665	-669	-673	-377.5	-786
drug_243	665	738	770	677	-603.5	-545
drug_244	539.5	631.5	658	520	634	816
drug_245	-521	-417	-468.5	759.5	585.5	-424.5
