ad	density	cc	spath	eigencentr	betwcentr
drug_245	634	635	267	656.5	680	956.5
drug_246	542	546	-625.5	549.5	603	530.5
drug_247	-543.5	-556.5	-674.5	-573.5	611	-608.5
drug_248	394.5	397.5	-473.5	472.5	-676	562.5
drug_249	715.5	721.5	505	786	774	466
drug_25	-721.5	-726.5	-783.5	-346.5	-386.5	562.5
drug_250	715.5	721.5	-627.5	786	764.5	466
drug_251	715.5	721.5	505	786	637	466
drug_252	-478	416	-648.5	462.5	-352.5	440.5
drug_253	715.5	721.5	505	786	-849	466
drug_254	542	546	455.5	-630.5	-636	530.5
drug_255	715.5	721.5	-659.5	786	798	-495.5
drug_256	-693.5	-653.5	407.5	669.5	-680	500.5
drug_257	542	546	-492.5	-610.5	611	530.5
drug_258	768.5	775.5	777.5	732	925.5	734
drug_259	641.5	646.5	678	629	720.5	636
drug_26	-517.5	-527.5	-679.5	-469.5	-694.5	-667.5
drug_260	413	416	402	-581	-414.5	-593
drug_261	542	546	455.5	-566	576.5	-641
drug_262	811	813	818.5	810.5	724	596.5
drug_263	413	416	402	-579	471.5	-569
drug_264	542	546	455.5	549.5	611	530.5
drug_265	542	546	455.5	-572	675	-604
drug_266	572.5	576.5	417	-784	573.5	-726
drug_267	413	416	402	-799	-496.5	-730
drug_268	722	724	629	728	710.5	356
drug_269	768.5	775.5	777.5	732	816	734
drug_27	-425.5	-480.5	-649.5	385.5	-741	-476.5
drug_270	715.5	721.5	505	786	798	-612
drug_271	413	416	402	-586	568.5	-570
drug_272	394.5	397.5	-428	-700	318	-792
drug_273	542	546	455.5	-567	611	-651
drug_274	542	546	455.5	-794	453.5	-727
drug_275	715.5	721.5	505	786	769	-572
drug_276	768.5	775.5	777.5	732	866	734
drug_277	572.5	576.5	417	581	574.5	-565
drug_278	814.5	472.5	504.5	803.5	439	813.5
drug_279	542	546	455.5	-558	684.5	-578
drug_28	-771.5	-777.5	-745	-636	-643	390.5
drug_280	768.5	775.5	777.5	732	851	734
drug_281	641.5	646.5	678	629	730	636
drug_282	641.5	646.5	678	629	738	636
drug_283	542	546	455.5	549.5	372	-564
drug_284	768.5	775.5	777.5	732	691	734
drug_285	812	814	324.5	811.5	874.5	-877
drug_286	715.5	721.5	505	786	619.5	-534
drug_287	317	319	402	-626.5	230	-888.5
drug_288	768.5	775.5	777.5	732	666.5	734
drug_289	894	898	-230.5	966	896.5	639
drug_29	395.5	398.5	-581.5	385.5	-380	-402.5
drug_290	-754.5	-756.5	566	-690.5	-770	587
drug_291	594	599	724	-576.5	660	-679.5
drug_292	-453	-509	-621	-543	-494	-678
drug_293	-670	-704	627	-678	-823	-473.5
drug_294	-702.5	-679.5	678	-684	-821	636
drug_295	-760.5	-760.5	566	-607.5	-766	587
drug_296	-506	-456	-667.5	-554.5	-633	-687.5
drug_297	-710.5	-712.5	550	-682	-751	-379
drug_298	-761.5	-743.5	678	-694.5	-936	636
drug_299	-572	-580	627	-556	-773.5	-681
drug_3	-726	-677	-377.5	-673.5	-760	574.5
drug_30	-633	-661	-774	385.5	-700	-543
drug_300	-702.5	-679.5	550	-684	-689	-405
drug_301	-639	-635	619.5	-678	-613.5	-507.5
drug_302	-628.5	-567.5	-582.5	-592.5	-667	-575.5
drug_303	-749	-755	627	-680.5	-851	392
drug_304	-543.5	-556.5	627	-563.5	-792	-659.5
drug_305	-604.5	-541.5	-668.5	-571.5	-708.5	-688.5
drug_306	-588	-515	550	-587.5	-729	-597.5
drug_307	-572	-580	-616	-556	-612	-681
drug_308	-710.5	-712.5	-710.5	-590.5	-646.5	-686.5
drug_309	594	599	724	-525.5	661.5	-647.5
drug_31	-425.5	-480.5	-737.5	-325.5	-208.5	541.5
drug_310	467.5	-509	627	-543	515	-678
drug_311	-768.5	-763.5	724	-693.5	-758	-648.5
drug_312	-618.5	-611.5	-698.5	-585.5	-789.5	-652.5
drug_313	-705	-733	627	-672.5	-457.5	392
drug_314	-710.5	-712.5	550	-682	-884.5	-379
drug_315	-593	-572	627	-580.5	-675	-576.5
drug_316	-693.5	-653.5	724	-669.5	-631	417
drug_317	594	599	724	510	657	-673.5
drug_318	-696	-717	596	681	755.5	682
drug_319	-483	-533	-672.5	-504.5	-457	-663.5
drug_32	450	454	-716.5	562	418	565
drug_320	542	546	455.5	-721	461.5	-763
drug_321	413	-468.5	402	-881	470	-528
drug_322	542	546	455.5	-866	603	-537
drug_323	715.5	721.5	505	786	786.5	-719
drug_324	345	347	390.5	-683.5	407.5	-843.5
drug_325	413	416	402	-702	474.5	-750
drug_326	542	546	455.5	-706	436.5	-799
drug_327	542	546	455.5	-890	629.5	530.5
drug_328	394.5	397.5	388.5	-728	492	-820
drug_329	641.5	646.5	678	-712	497.5	-887
drug_33	395.5	398.5	-509.5	385.5	463	-443.5
drug_330	394.5	397.5	388.5	-745	493.5	-692
drug_331	768.5	775.5	777.5	732	840.5	734
drug_332	542	546	455.5	-723.5	623	-821.5
drug_333	542	546	455.5	-891	445.5	530.5
drug_334	-515.5	508	407.5	669.5	487	500.5
drug_335	641.5	646.5	678	-886.5	571	636
drug_336	542	546	455.5	-886.5	618	530.5
drug_337	542	546	455.5	-749	626.5	-846
drug_338	542	546	455.5	-723.5	468.5	-821.5
drug_339	542	546	455.5	-879	603	-536
drug_34	-590	-615	-371.5	-211.5	-564	562.5
drug_340	542	546	455.5	-701	430.5	-782
drug_341	542	546	455.5	-739	473.5	-741
drug_342	805	700	325.5	695.5	643.5	367.5
drug_343	768.5	775.5	777.5	732	709.5	-807
drug_344	768.5	775.5	777.5	-884	816	734
drug_345	715.5	721.5	505	786	648.5	-843.5
drug_346	715.5	721.5	505	-895	872.5	-515
drug_347	-529	-543.5	606.5	-486	406	799.5
drug_348	542	546	455.5	-751	473.5	-797
drug_349	768.5	775.5	777.5	-808	682	-862
drug_35	-604.5	-541.5	-765.5	385.5	-556	-639.5
