ad	density	cc	spath	eigencentr	betwcentr
drug_208	-697	-684	-681.5	-815.5	-636	-659.5
drug_209	618	-621	-614	-812	-688	-783
drug_21	876	922	573	888	911	-781
drug_210	-847	-682	527	-860.5	-611	-421.5
drug_211	618	-634	-777.5	-532	-700	-608.5
drug_212	-703.5	-768.5	-780	-753	-799	-594
drug_213	636	548	-536	-909	638.5	-888
drug_214	636	-750	-826	-728	-863	-735
drug_215	618	588.5	-589.5	-783.5	-651	-788.5
drug_216	-687.5	-617.5	570	-855.5	-657	-802.5
drug_217	618	588.5	570	-863.5	615	-795.5
drug_218	636	548	-610.5	-848.5	690	-813.5
drug_219	-728	-712	-559.5	-859.5	-674	-772.5
drug_22	-967	-533	13	-938	-440	493
drug_220	-703.5	-768.5	-780	-753	-723	-594
drug_221	-728	-712	-685.5	-720.5	642.5	-736.5
drug_222	-746	-597	570	-857.5	615	-693.5
drug_223	618	-750	-826	-728	-786	-735
drug_224	-703.5	-768.5	-780	-753	-721	-594
drug_225	618	-689.5	-736.5	-594.5	-706	-747.5
drug_226	-614	-646	-758.5	-726.5	-625	-541.5
drug_227	-867	-875	-655.5	-862.5	-759	-611.5
drug_228	-855.5	-835.5	-577.5	-861.5	-624	-717.5
drug_229	-703.5	-768.5	-780	-753	-723	-594
drug_23	-587.5	685.5	731	-508.5	636	584
drug_230	-657.5	588.5	-742.5	-793.5	662.5	-551.5
drug_231	772	641	647.5	-769.5	589	507
drug_232	565	373	434	-722.5	456.5	-609.5
drug_233	661.5	566.5	604	-724.5	469.5	-624.5
drug_234	772	641	647.5	-726.5	589	-537.5
drug_235	772	641	647.5	-733.5	653	-725.5
drug_236	595.5	366.5	273.5	-715.5	436.5	-796.5
drug_237	565	373	434	-609.5	395.5	-493.5
drug_238	605.5	472.5	273.5	-702.5	477	-837.5
drug_239	595.5	366.5	273.5	-703.5	375.5	-573.5
drug_24	-632	-690	-550.5	857	-790	839
drug_240	503.5	369.5	269	-694	285	-969
drug_241	486	321	269	-647	345	-738
drug_242	758.5	692.5	242	-728.5	674	-556.5
drug_243	593.5	339.5	277.5	-606.5	347	-549.5
drug_244	-645.5	521.5	373	647	-435.5	462
drug_245	-661.5	476	-657	528	544.5	892
drug_246	776	606	632	657.5	625	-668.5
drug_247	676	515	521	622.5	518	-712.5
drug_248	400	330	365.5	-537.5	255	-765.5
drug_249	772	641	647.5	-714.5	650	-721.5
drug_25	311.5	546.5	535.5	175.5	555.5	508.5
drug_250	-537.5	-567.5	365.5	-695.5	-462	-510.5
drug_251	583	481	434	-602.5	484	-777.5
drug_252	643.5	-539.5	449	-651.5	497	-599.5
drug_253	-605.5	481	434	430	489.5	-545.5
drug_254	661.5	566.5	604	-727.5	540	-606.5
drug_255	-481	-512	-455	-403.5	-452	-852.5
drug_256	503.5	369.5	269	-565.5	345	-722.5
drug_257	595.5	366.5	273.5	-707.5	435	-727.5
drug_258	847	730	508.5	737	695	-617.5
drug_259	486	321	269	-770	299	-579
drug_26	-318.5	546.5	535.5	-199.5	505.5	508.5
drug_260	-733	-839	-783.5	-724.5	-758	-520.5
drug_261	-441	-516	-670.5	522.5	-536	-620.5
drug_262	-411	-422	-538.5	522.5	-444	-687.5
drug_263	-599	-470	-809.5	-731.5	-488	-673.5
drug_264	-395.5	-238.5	-818.5	-529.5	-288	-591.5
drug_265	-606.5	-641.5	-734.5	-665.5	-608	-494.5
drug_266	-612.5	-708.5	-776.5	-478.5	-666	-527.5
drug_267	-535	-608	-765.5	474.5	-605	-363.5
drug_268	-692.5	-762.5	-711.5	-674.5	-726	-547.5
drug_269	-462.5	-495.5	-709.5	-476.5	-578	-465.5
drug_27	311.5	546.5	535.5	175.5	526.5	508.5
drug_270	-579.5	-689.5	-808.5	522.5	-789	-479.5
drug_271	-682	-754	-741.5	-714.5	-716	-477.5
drug_272	-637	-791	-841.5	-568.5	-802	-455.5
drug_273	-637	-791	-841.5	-568.5	-800.5	-455.5
drug_274	-486.5	-536.5	-645.5	361	-556	-327.5
drug_275	-671	-320	-437.5	-631.5	-272	-685.5
drug_276	-428.5	-255.5	-747.5	-537.5	-311.5	-627.5
drug_277	-831	-795	-438.5	-739.5	-759	-548.5
drug_278	-707.5	-424.5	-470.5	-789.5	-360	-641.5
drug_279	-788.5	-679.5	-428.5	-742.5	-588	-436.5
drug_28	311.5	546.5	-577	-288.5	467.5	-691.5
drug_280	-521.5	-562.5	-663.5	-603.5	-542	-438.5
drug_281	-773.5	-739.5	-466.5	-664.5	-682	-447.5
drug_282	-594.5	-694.5	-822	-582	-711.5	-442
drug_283	-637	-791	-841.5	-568.5	-876.5	-455.5
drug_284	-594.5	-694.5	-822	-582	-711.5	-442
drug_285	-410	-416	-439.5	522.5	-484	-748.5
drug_286	-519	-603	-770.5	-465.5	-606	-472.5
drug_287	-475	-530	-654.5	474.5	-571	-408.5
drug_288	-658.5	-605.5	-725.5	522.5	-624	411.5
drug_289	-566	-344	-446	-600.5	-401	-448
drug_29	311.5	546.5	535.5	-188.5	467.5	508.5
drug_290	551.5	563.5	416.5	789.5	489	-553.5
drug_291	623.5	612.5	635.5	845.5	-596	-613.5
drug_292	286.5	-336.5	477	408.5	-371.5	-605.5
drug_293	551.5	563.5	416.5	789.5	492	-649.5
drug_294	469.5	398.5	579	-681.5	364.5	-928.5
drug_295	-574	-556	-297	781	-569.5	-427.5
drug_296	-531.5	-456.5	496.5	657	-373.5	-455.5
drug_297	-296	-358	291	-502.5	-483.5	-608.5
drug_298	506	536	662.5	775	478.5	-917.5
drug_299	502.5	427.5	659.5	660.5	451	-920.5
drug_3	-536.5	-521.5	409.5	-512.5	526	587.5
drug_30	-399	480	491	-527.5	474.5	-503.5
drug_300	286.5	-290.5	477	408.5	-327.5	-606.5
drug_301	555	587	453	814	-568.5	-611.5
drug_302	-582.5	-620.5	554.5	-510.5	-633.5	473.5
drug_303	623.5	612.5	635.5	845.5	587.5	-941.5
drug_304	594	-543	522	975	494	-603.5
drug_305	621	-643	638.5	850	-647.5	-550.5
drug_306	551.5	-564.5	416.5	789.5	-629.5	-614.5
drug_307	283	-281.5	471	-681.5	-291.5	-928.5
drug_308	551.5	-583	416.5	789.5	-543	-616
drug_309	623.5	612.5	635.5	845.5	567.5	-418.5
drug_31	-313	546.5	535.5	-237	526.5	508.5
drug_310	-517.5	-447.5	659.5	660.5	451	655.5
drug_311	551.5	563.5	416.5	789.5	513.5	-891.5
drug_312	-480	-562	477	-514.5	-551.5	-604.5
drug_313	-356	-400	-369.5	-589	-406	-947
drug_314	-434.5	-464.5	-346	-528.5	-549	-597.5
drug_315	-658.5	-626.5	659.5	660.5	428	655.5
drug_316	551.5	563.5	416.5	789.5	468	-924.5
drug_317	-639.5	615	503	843	593.5	-612.5
drug_318	323	383	496.5	652	-386.5	-609.5
drug_319	576.5	583.5	258	815	473.5	-772.5
drug_32	311.5	546.5	535.5	175.5	496.5	508.5
drug_320	676	515	-592	-396.5	521	-789.5
drug_321	876.5	755.5	-538	744.5	819.5	-457.5
drug_322	857.5	750.5	638.5	745.5	770	-352
drug_323	847	730	508.5	737	756	-226.5
drug_324	779.5	702.5	-651.5	674.5	612	-426
drug_325	830.5	719.5	-624	693.5	664	-529.5
drug_326	847	730	-653	737	-732.5	-399.5
drug_327	756.5	658.5	662.5	670.5	680	-575
drug_328	554.5	495.5	-537	548.5	553.5	-473.5
drug_329	747	698	-433	676	654.5	-518.5
drug_33	-341.5	546.5	535.5	-290.5	467.5	508.5
drug_330	790	717	453	703	621	-805.5
drug_331	969.5	827.5	-439	941.5	831	-855.5
drug_332	847	730	-516	737	695	-567.5
drug_333	790	717	-469.5	703	707.5	-401
drug_334	554.5	495.5	-621	548.5	553.5	-540.5
drug_335	817	713	-545.5	699	726	-575
drug_336	843.5	721.5	-622.5	695.5	689	-352
drug_337	583	-615.5	-480	-468.5	-522.5	-371.5
drug_338	747	698	-630	676	566	-827.5
drug_339	843.5	721.5	-651.5	695.5	748	-757
drug_34	311.5	546.5	535.5	175.5	526.5	508.5
drug_340	790	717	-469.5	703	707.5	-401
drug_341	778	655	647.5	624	681.5	420
drug_342	400	-485.5	-640	419	-683.5	-385.5
drug_343	817	713	-654	699	727.5	-397.5
drug_344	790	717	-625	703	709.5	-617.5
drug_345	665	669	-597	499	-731	-273.5
drug_346	817	713	-535	699	729	-271.5
