Name	Score	Rank
drug_189	drug_189	0.633841931481392	265
drug_190	drug_190	0.633841931481392	265
drug_199	drug_199	0.633841931481392	265
drug_231	drug_231	0.633841931481392	265
drug_275	drug_275	0.633841931481392	265
drug_283	drug_283	0.633841931481392	265
drug_386	drug_386	0.633841931481392	265
drug_403	drug_403	0.633841931481392	265
drug_461	drug_461	0.633841931481392	265
drug_422	drug_422	0.644789308688104	272
drug_425	drug_425	0.644789308688104	272
drug_430	drug_430	0.644789308688104	272
drug_212	drug_212	0.656184415651126	274
drug_69	drug_69	0.65625	275
drug_415	drug_415	0.667746848301523	276.5
drug_426	drug_426	0.667746848301523	276.5
drug_423	drug_423	0.679478566500976	278
drug_432	drug_432	0.691381547277673	279
drug_421	drug_421	0.703457784926248	280.5
drug_427	drug_427	0.703457784926248	280.5
drug_356	drug_356	0.726789762718284	282
drug_206	drug_206	0.72813809495157	286.5
drug_232	drug_232	0.72813809495157	286.5
drug_391	drug_391	0.72813809495157	286.5
drug_437	drug_437	0.72813809495157	286.5
drug_484	drug_484	0.72813809495157	286.5
drug_490	drug_490	0.72813809495157	286.5
drug_494	drug_494	0.72813809495157	286.5
drug_58	drug_58	0.72813809495157	286.5
drug_382	drug_382	0.740746243153462	291
drug_181	drug_181	0.753535800079451	293
drug_35	drug_35	0.753535800079451	293
drug_40	drug_40	0.753535800079451	293
drug_49	drug_49	0.779667486521167	295
drug_57	drug_57	0.793013834028209	296
drug_25	drug_25	0.834200581250422	301
drug_29	drug_29	0.834200581250422	301
drug_32	drug_32	0.834200581250422	301
drug_34	drug_34	0.834200581250422	301
drug_38	drug_38	0.834200581250422	301
drug_42	drug_42	0.834200581250422	301
drug_456	drug_456	0.834200581250422	301
drug_457	drug_457	0.834200581250422	301
drug_462	drug_462	0.834200581250422	301
drug_452	drug_452	0.877154702577228	306
drug_271	drug_271	0.883281644558707	307
drug_101	drug_101	0.883841672302503	308
drug_279	drug_279	0.891875846948815	309
drug_61	drug_61	0.924272470959347	310
drug_10	drug_10	0.95283648466296	328.5
drug_17	drug_17	0.95283648466296	328.5
drug_185	drug_185	0.95283648466296	328.5
drug_210	drug_210	0.95283648466296	328.5
drug_219	drug_219	0.95283648466296	328.5
drug_226	drug_226	0.95283648466296	328.5
drug_234	drug_234	0.95283648466296	328.5
drug_236	drug_236	0.95283648466296	328.5
drug_240	drug_240	0.95283648466296	328.5
drug_253	drug_253	0.95283648466296	328.5
drug_280	drug_280	0.95283648466296	328.5
