Name	Score	Rank
drug_263	drug_263	1	427.5
drug_271	drug_271	1	427.5
drug_287	drug_287	1	427.5
drug_289	drug_289	1	427.5
drug_298	drug_298	1	427.5
drug_307	drug_307	1	427.5
drug_313	drug_313	1	427.5
drug_315	drug_315	1	427.5
drug_320	drug_320	1	427.5
drug_321	drug_321	1	427.5
drug_322	drug_322	1	427.5
drug_323	drug_323	1	427.5
drug_324	drug_324	1	427.5
drug_325	drug_325	1	427.5
drug_326	drug_326	1	427.5
drug_327	drug_327	1	427.5
drug_328	drug_328	1	427.5
drug_329	drug_329	1	427.5
drug_330	drug_330	1	427.5
drug_332	drug_332	1	427.5
drug_333	drug_333	1	427.5
drug_334	drug_334	1	427.5
drug_335	drug_335	1	427.5
drug_336	drug_336	1	427.5
drug_337	drug_337	1	427.5
drug_338	drug_338	1	427.5
drug_339	drug_339	1	427.5
drug_340	drug_340	1	427.5
drug_342	drug_342	1	427.5
drug_344	drug_344	1	427.5
drug_345	drug_345	1	427.5
drug_346	drug_346	1	427.5
drug_347	drug_347	1	427.5
drug_348	drug_348	1	427.5
drug_349	drug_349	1	427.5
drug_351	drug_351	1	427.5
drug_352	drug_352	1	427.5
drug_354	drug_354	1	427.5
drug_355	drug_355	1	427.5
drug_356	drug_356	1	427.5
drug_357	drug_357	1	427.5
drug_36	drug_36	1	427.5
drug_360	drug_360	1	427.5
drug_361	drug_361	1	427.5
drug_363	drug_363	1	427.5
drug_365	drug_365	1	427.5
drug_367	drug_367	1	427.5
drug_368	drug_368	1	427.5
drug_370	drug_370	1	427.5
drug_372	drug_372	1	427.5
drug_373	drug_373	1	427.5
drug_374	drug_374	1	427.5
drug_375	drug_375	1	427.5
drug_378	drug_378	1	427.5
drug_390	drug_390	1	427.5
drug_399	drug_399	1	427.5
drug_405	drug_405	1	427.5
drug_408	drug_408	1	427.5
drug_409	drug_409	1	427.5
drug_410	drug_410	1	427.5
drug_411	drug_411	1	427.5
drug_412	drug_412	1	427.5
drug_413	drug_413	1	427.5
drug_414	drug_414	1	427.5
drug_415	drug_415	1	427.5
drug_416	drug_416	1	427.5
drug_417	drug_417	1	427.5
drug_418	drug_418	1	427.5
drug_419	drug_419	1	427.5
drug_420	drug_420	1	427.5
drug_421	drug_421	1	427.5
drug_422	drug_422	1	427.5
drug_423	drug_423	1	427.5
drug_427	drug_427	1	427.5
drug_428	drug_428	1	427.5
drug_431	drug_431	1	427.5
drug_432	drug_432	1	427.5
drug_434	drug_434	1	427.5
drug_465	drug_465	1	427.5
drug_469	drug_469	1	427.5
drug_492	drug_492	1	427.5
drug_56	drug_56	1	427.5
drug_57	drug_57	1	427.5
drug_65	drug_65	1	427.5
drug_69	drug_69	1	427.5
drug_98	drug_98	1	427.5
