Name	Score	Rank
drug_375	drug_375	1	404.5
drug_376	drug_376	1	404.5
drug_377	drug_377	1	404.5
drug_38	drug_38	1	404.5
drug_386	drug_386	1	404.5
drug_39	drug_39	1	404.5
drug_397	drug_397	1	404.5
drug_398	drug_398	1	404.5
drug_399	drug_399	1	404.5
drug_4	drug_4	1	404.5
drug_40	drug_40	1	404.5
drug_400	drug_400	1	404.5
drug_401	drug_401	1	404.5
drug_404	drug_404	1	404.5
drug_405	drug_405	1	404.5
drug_42	drug_42	1	404.5
drug_43	drug_43	1	404.5
drug_44	drug_44	1	404.5
drug_443	drug_443	1	404.5
drug_445	drug_445	1	404.5
drug_45	drug_45	1	404.5
drug_450	drug_450	1	404.5
drug_453	drug_453	1	404.5
drug_454	drug_454	1	404.5
drug_46	drug_46	1	404.5
drug_460	drug_460	1	404.5
drug_461	drug_461	1	404.5
drug_462	drug_462	1	404.5
drug_48	drug_48	1	404.5
drug_49	drug_49	1	404.5
drug_5	drug_5	1	404.5
drug_50	drug_50	1	404.5
drug_51	drug_51	1	404.5
drug_53	drug_53	1	404.5
drug_54	drug_54	1	404.5
drug_55	drug_55	1	404.5
drug_56	drug_56	1	404.5
drug_57	drug_57	1	404.5
drug_58	drug_58	1	404.5
drug_59	drug_59	1	404.5
drug_6	drug_6	1	404.5
drug_60	drug_60	1	404.5
drug_61	drug_61	1	404.5
drug_62	drug_62	1	404.5
drug_63	drug_63	1	404.5
drug_64	drug_64	1	404.5
drug_65	drug_65	1	404.5
drug_66	drug_66	1	404.5
drug_67	drug_67	1	404.5
drug_68	drug_68	1	404.5
drug_69	drug_69	1	404.5
drug_7	drug_7	1	404.5
drug_70	drug_70	1	404.5
drug_71	drug_71	1	404.5
drug_72	drug_72	1	404.5
drug_74	drug_74	1	404.5
drug_75	drug_75	1	404.5
drug_76	drug_76	1	404.5
drug_77	drug_77	1	404.5
drug_78	drug_78	1	404.5
drug_8	drug_8	1	404.5
drug_80	drug_80	1	404.5
drug_81	drug_81	1	404.5
drug_83	drug_83	1	404.5
drug_84	drug_84	1	404.5
drug_85	drug_85	1	404.5
drug_86	drug_86	1	404.5
drug_89	drug_89	1	404.5
drug_9	drug_9	1	404.5
drug_90	drug_90	1	404.5
drug_92	drug_92	1	404.5
drug_94	drug_94	1	404.5
drug_95	drug_95	1	404.5
drug_97	drug_97	1	404.5
