ad	density	cc	spath	eigencentr	betwcentr
drug_198	-831	1260.5	1097	-1229.5	1312.5	-646.5
drug_199	-831	-1304	-1153	-1300	1235.5	-963
drug_2	-831	1434.5	1349.5	-1345.5	1121.5	-476.5
drug_20	-831	1434.5	1349.5	-1345.5	1107.5	-476.5
drug_200	-831	1183.5	1071	1234	1127.5	-1067.5
drug_201	-831	-936	-1010.5	-871	789.5	-1084.5
drug_202	-831	-936	-1010.5	-871	-908	-1084.5
drug_203	-831	-678.5	-859.5	514	-831	1235.5
drug_204	-831	-936	-1010.5	-871	-835	-1084.5
drug_205	-831	-678.5	-859.5	514	-810.5	1235.5
drug_206	-831	-678.5	-859.5	514	-800	1235.5
drug_207	-831	-936	-1010.5	-871	-835	-1084.5
drug_208	-831	-936	-1010.5	-871	-952	-1084.5
drug_209	-831	-678.5	-859.5	514	-702	1235.5
drug_21	-831	1392.5	1328.5	1355.5	-1069	-597.5
drug_210	-831	-678.5	-859.5	514	-691.5	1235.5
drug_211	-831	-936	-1010.5	-871	-908	-1084.5
drug_212	-831	-936	-1010.5	-871	-835	-1084.5
drug_213	-831	-936	-1010.5	-871	-835	-1084.5
drug_214	-831	-936	-1010.5	-871	-908	-1084.5
drug_215	-831	-936	-1010.5	-871	-879	-1084.5
drug_216	-831	-678.5	-859.5	514	-775	1235.5
drug_217	-831	-936	-1010.5	-871	-975.5	-1084.5
drug_218	-831	-936	-1010.5	-871	-787	-1084.5
drug_219	-831	-936	-1010.5	-871	-902.5	-1084.5
drug_22	-831	1270	882	613	983.5	358
drug_220	-831	-936	-1010.5	-871	-863	-1084.5
drug_221	-831	-678.5	-859.5	514	-691.5	1235.5
drug_222	-831	-936	-1010.5	-871	-998	-1084.5
drug_223	-831	-936	-1010.5	-871	-915	-1084.5
drug_224	-831	-936	-1010.5	-871	-902.5	-1084.5
drug_225	-831	-678.5	-859.5	514	-691.5	1235.5
drug_226	-831	-936	-1010.5	-871	-952	-1084.5
drug_227	-831	-936	-1010.5	-871	-909	-1084.5
drug_228	-831	-678.5	-859.5	514	-785	1235.5
drug_229	-831	-936	-1010.5	-871	-908	-1084.5
drug_23	-831	-1402.5	1371.5	1407	-1474	-1020.5
drug_230	-831	-936	-1010.5	-871	-972.5	-1084.5
drug_231	-831	-936	-1105.5	848	-942.5	-1023.5
drug_232	-831	887.5	-965	-890	781	828
drug_233	-831	887.5	-965	-890	933	828
drug_234	-831	-1193.5	-1256.5	-1126.5	-1220	-883.5
drug_235	-831	-680.5	-787	-675	-634.5	1071.5
drug_236	-831	887.5	-965	-890	862	828
drug_237	-831	887.5	-965	-890	959	828
drug_238	-831	-936	-1105.5	848	-942.5	-1023.5
drug_239	-831	-1193.5	-1256.5	-1126.5	1097	-883.5
drug_24	-831	-1402.5	1371.5	1407	-1474	-1020.5
drug_240	-831	-1193.5	-1256.5	-1126.5	-1049.5	-883.5
drug_241	-831	887.5	-965	-890	933	828
drug_242	-831	-1193.5	-1256.5	-1126.5	-1130	-883.5
drug_243	-831	-1193.5	-1256.5	-1126.5	-1130	-883.5
drug_244	-831	-1193.5	-1256.5	-1126.5	1097	-883.5
drug_245	-831	-1193.5	-1256.5	-1126.5	-1049.5	-883.5
drug_246	-831	887.5	-965	-890	924	828
drug_247	-831	-1193.5	-1256.5	-1126.5	-1049.5	-883.5
drug_248	-831	-1193.5	-1256.5	-1126.5	1131	-883.5
drug_249	-831	887.5	-965	-890	897	828
drug_25	-831	-602	776	-680	-985	914
drug_250	-831	-1193.5	-1256.5	-1126.5	-1086	-883.5
drug_251	-831	-1193.5	-1256.5	-1126.5	-1086	-883.5
drug_252	-831	-1193.5	-1256.5	-1126.5	-1130	-883.5
drug_253	-831	-1193.5	-1256.5	-1126.5	-1153.5	-883.5
drug_254	-831	887.5	-965	-890	819	828
drug_255	-831	-1193.5	-1256.5	-1126.5	-1176	-883.5
drug_256	-831	887.5	-965	-890	897	828
drug_257	-831	887.5	-965	-890	829	828
drug_258	-831	-1193.5	-1256.5	-1126.5	-1176	-883.5
drug_259	-831	887.5	-965	-890	897	828
drug_26	-831	-944.5	1002	-853.5	-1397	-994.5
drug_260	-831	-476.5	-516	-586	555	1299
drug_261	-831	-510.5	-621	-450.5	-669	-1417
drug_262	-831	-584.5	-719	-634.5	733	1095.5
drug_263	-831	-819	-831.5	-800	-944.5	-1286.5
drug_264	-831	-476.5	-516	-586	560	1299
drug_265	-831	-476.5	-516	-586	-627.5	1299
drug_266	-831	-819	-831.5	-800	-947	-1286.5
drug_267	-831	-476.5	-516	-586	-558	1299
drug_268	-831	-510.5	-621	-450.5	-671.5	-1417
drug_269	-831	-476.5	-516	-586	-677	1299
drug_27	-831	-602	776	-680	-1001	914
drug_270	-831	-476.5	-516	-586	-554.5	1299
drug_271	-831	-476.5	-516	-586	555	1299
drug_272	-831	-476.5	-516	-586	-627.5	1299
drug_273	-831	-819	-831.5	-800	-1022.5	-1286.5
drug_274	-831	-584.5	-719	-634.5	651.5	1095.5
drug_275	-831	-819	-831.5	-800	-944.5	-1286.5
drug_276	-831	-510.5	-621	-450.5	-743.5	-1417
drug_277	-831	-584.5	-719	-634.5	651.5	1095.5
drug_278	-831	-819	-831.5	-800	-941.5	-1286.5
drug_279	-831	-819	-831.5	-800	-894.5	-1286.5
drug_28	-831	-602	776	-680	-975	914
drug_280	-831	-510.5	-621	-450.5	-667.5	-1417
drug_281	-831	-819	-831.5	-800	-1022.5	-1286.5
drug_282	-831	-476.5	-516	-586	-673.5	1299
drug_283	-831	-476.5	-516	-586	550.5	1299
drug_284	-831	-819	-831.5	-800	-1068.5	-1286.5
drug_285	-831	-936	-1010.5	-871	-954	-1084.5
drug_286	-831	-819	-831.5	-800	-1066	-1286.5
drug_287	-831	-510.5	-621	-450.5	-669	-1417
drug_288	-831	-819	-831.5	-800	-944.5	-1286.5
drug_289	-831	-602	700	-706.5	-939	894
drug_29	-831	-602	776	-680	-994.5	914
drug_290	-831	887.5	-965	-890	933	828
drug_291	-831	-936	-1105.5	848	-953	-1023.5
drug_292	-831	887.5	-965	-890	993	828
drug_293	-831	-680.5	-787	-675	611.5	1071.5
drug_294	-831	887.5	-965	-890	897	828
drug_295	-831	887.5	-965	-890	897	828
drug_296	-831	887.5	-965	-890	958	828
drug_297	-831	887.5	-965	-890	933	828
drug_298	-831	887.5	-965	-890	959	828
drug_299	-831	887.5	-965	-890	791	828
drug_3	-831	1434.5	1349.5	-1345.5	1107.5	-476.5
drug_30	-831	-548.5	-662	-540	-773	934
drug_300	-831	887.5	-965	-890	862	828
drug_301	-831	887.5	-965	-890	993	828
drug_302	-831	887.5	-965	-890	958	828
drug_303	-831	887.5	-965	-890	806	828
drug_304	-831	887.5	-965	-890	958	828
drug_305	-831	887.5	-965	-890	1018.5	828
drug_306	-831	887.5	-965	-890	862	828
drug_307	-831	-1193.5	-1256.5	-1126.5	-961	-883.5
drug_308	-831	-680.5	-787	-675	713	1071.5
drug_309	-831	887.5	-965	-890	993	828
drug_31	-831	-944.5	1002	-853.5	-1382	-994.5
drug_310	-831	887.5	-965	-890	958	828
drug_311	-831	887.5	-965	-890	862	828
drug_312	-831	887.5	-965	-890	806	828
drug_313	-831	-936	-1105.5	848	-963	-1023.5
drug_314	-831	887.5	-965	-890	897	828
drug_315	-831	887.5	-965	-890	897	828
drug_316	-831	887.5	-965	-890	924	828
drug_317	-831	-936	-1105.5	848	-942.5	-1023.5
drug_318	-831	887.5	-965	-890	924	828
drug_319	-831	-1193.5	-1256.5	-1126.5	-1167.5	-883.5
drug_32	-831	-548.5	-662	-540	-786.5	934
drug_320	-831	-788.5	-774	748.5	-1004.5	-1237
drug_321	-831	-1076.5	-897.5	-988.5	-1243.5	-1127.5
drug_322	-831	887.5	-965	-890	897	828
drug_323	-831	-734	-707	-815	-857.5	1051.5
drug_324	-831	-734	-707	-815	-943	1051.5
drug_325	-831	-1076.5	-897.5	-988.5	-1235	-1127.5
drug_326	-831	-1076.5	-897.5	-988.5	-1276.5	-1127.5
drug_327	-831	-734	-707	-815	-853	1051.5
drug_328	-831	-734	-707	-815	-862.5	1051.5
drug_329	-831	-662	-663	-659	-571	1126.5
drug_33	-831	-602	776	-680	-992	914
drug_330	-831	-662	-663	-659	-756	1126.5
drug_331	-831	-1321.5	-1371.5	-1242.5	-1252	-713.5
drug_332	-831	-662	-663	-659	-660.5	1126.5
drug_333	-831	-734	-707	-815	-848.5	1051.5
drug_334	-831	-1076.5	-897.5	-988.5	-1235	-1127.5
drug_335	-831	-1076.5	-897.5	-988.5	-1258.5	-1127.5
drug_336	-831	887.5	-965	-890	791	828
drug_337	-831	-734	-707	-815	-844.5	1051.5
drug_338	-831	-1076.5	-897.5	-988.5	-1243.5	-1127.5
drug_339	-831	-1076.5	-897.5	-988.5	-1235	-1127.5
drug_34	-831	-944.5	1002	-853.5	-1396	-994.5
drug_340	-831	-1076.5	-897.5	-988.5	-1362	-1127.5
drug_341	-831	-1076.5	-897.5	-988.5	-1258.5	-1127.5
drug_342	-831	887.5	-965	-890	954.5	828
drug_343	-831	-1076.5	-897.5	-988.5	-1258.5	-1127.5
drug_344	-831	-734	-707	-815	-862.5	1051.5
drug_345	-831	-1076.5	-897.5	-988.5	-1258.5	-1127.5
drug_346	-831	-1076.5	-897.5	-988.5	-1258.5	-1127.5
drug_347	-831	-788.5	-774	748.5	-1004.5	-1237
drug_348	-831	-1076.5	-897.5	-988.5	-1229	-1127.5
drug_349	-831	1260.5	1097	-1229.5	1312.5	-646.5
drug_35	-831	-602	776	-680	-991.5	914
drug_350	-831	-1304	-1153	-1300	1235.5	-963
drug_351	-831	1195	1059	1182.5	1164.5	-689
drug_352	-831	1195	1059	1182.5	1164.5	-689
drug_353	-831	1260.5	1097	-1229.5	1312.5	-646.5
drug_354	-831	-1304	-1153	-1300	1331.5	-963
drug_355	-831	1260.5	1097	-1229.5	1202.5	-646.5
drug_356	-831	1183.5	1071	1234	1114.5	-1067.5
drug_357	-831	-1304	-1153	-1300	1292.5	-963
drug_358	-831	-1304	-1153	-1300	1309.5	-963
drug_359	-831	-1304	-1153	-1300	1353	-963
drug_36	-831	-602	776	-680	-959	914
drug_360	-831	-1193.5	-1256.5	-1126.5	-1065	-883.5
drug_361	-831	-1304	-1153	-1300	1302	-963
drug_362	-831	1260.5	1097	-1229.5	1312.5	-646.5
drug_363	-831	1183.5	1071	1234	1247.5	-1067.5
drug_364	-831	1260.5	1097	-1229.5	1160.5	-646.5
drug_365	-831	1195	1059	1182.5	1164.5	-689
drug_366	-831	-1304	-1153	-1300	1244	-963
drug_367	-831	-1304	-1153	-1300	-1217	-963
drug_368	-831	1260.5	1097	-1229.5	1216.5	-646.5
drug_369	-831	1260.5	1097	-1229.5	1146.5	-646.5
drug_37	-831	-530	593	-524	-804.5	989
drug_370	-831	-1304	-1153	-1300	1297.5	-963
drug_371	-831	1260.5	1097	-1229.5	1298.5	-646.5
drug_372	-831	1260.5	1097	-1229.5	1320	-646.5
drug_373	-831	-680.5	-787	-675	707.5	1071.5
drug_374	-831	1260.5	1097	-1229.5	1145.5	-646.5
drug_375	-831	1260.5	1097	-1229.5	1278.5	-646.5
drug_376	-831	-1304	-1153	-1300	1230.5	-963
drug_377	-831	1111	-930.5	1210	-875.5	-1030.5
drug_378	-831	-1304	-1153	-1300	1244	-963
drug_379	-831	-476.5	-461	-559.5	-611.5	1319
drug_38	-831	-656.5	674	-560	-1152.5	-1104
drug_380	-831	-819	-651.5	-733	-1057	-1328.5
drug_381	-831	-476.5	-461	-559.5	-611.5	1319
drug_382	-831	-819	-651.5	-733	-1098.5	-1328.5
drug_383	-831	-476.5	-461	-559.5	-602	1319
drug_384	-831	-404.5	-417	-403.5	-364	1394
drug_385	-831	-584.5	-719	-634.5	673	1095.5
drug_386	-831	-819	-651.5	-733	-1126.5	-1328.5
drug_387	-831	-584.5	-719	-634.5	616.5	1095.5
drug_388	-831	-819	-651.5	-733	-1126.5	-1328.5
drug_389	-831	-476.5	-461	-559.5	-675	1319
drug_39	-831	-530	593	-524	-811	989
drug_390	-831	-584.5	-719	-634.5	-552.5	1095.5
drug_391	-831	-476.5	-461	-559.5	-617	1319
drug_392	-831	-819	-651.5	-733	-1007.5	-1328.5
drug_393	-831	-404.5	-417	-403.5	-485	1394
drug_394	-831	-476.5	-461	-559.5	-684.5	1319
drug_395	-831	-476.5	-461	-559.5	-611.5	1319
drug_396	-831	-819	-651.5	-733	-1007.5	-1328.5
drug_397	-831	-678.5	-859.5	514	-848.5	1235.5
drug_398	-831	-404.5	-417	-403.5	-416.5	1394
drug_399	-831	-819	-651.5	-733	-992.5	-1328.5
drug_4	-831	1392.5	1328.5	1355.5	-1082.5	-597.5
drug_40	-831	-944.5	1002	-853.5	-1384.5	-994.5
drug_400	-831	-531	-528	-439.5	-753.5	-1438
drug_401	-831	-710	886	-755	-888.5	690.5
drug_402	-831	-476.5	-461	-559.5	-602	1319
drug_403	-831	-819	-651.5	-733	-972	-1328.5
drug_404	-831	-531	-528	-439.5	-821.5	-1438
drug_405	-831	-936	-1010.5	-871	-902.5	-1084.5
drug_406	-831	-476.5	-461	-559.5	-602	1319
drug_407	-831	1188.5	1329.5	1157.5	1497	-891
drug_408	-831	1188.5	1329.5	1157.5	1512.5	-891
drug_409	-831	1116.5	1269.5	1091.5	1467	-680
drug_41	-831	-602	776	-680	-977	914
drug_410	-831	1188.5	1329.5	1157.5	1508	-891
drug_411	-831	1188.5	1329.5	1157.5	1478.5	-891
drug_412	-831	1188.5	1329.5	1157.5	1488.5	-891
drug_413	-831	1116.5	1269.5	1091.5	1455	-680
drug_414	-831	1188.5	1329.5	1157.5	1496	-891
drug_415	-831	1188.5	1329.5	1157.5	1508	-891
drug_416	-831	1188.5	1329.5	1157.5	1475.5	-891
drug_417	-831	1188.5	1329.5	1157.5	1471.5	-891
drug_418	-831	1188.5	1329.5	1157.5	1488.5	-891
drug_419	-831	1188.5	1329.5	1157.5	1488.5	-891
drug_42	-831	-944.5	1002	-853.5	-1406.5	-994.5
drug_420	-831	1059.5	1187.5	1003.5	1355	1261.5
drug_421	-831	1116.5	1269.5	1091.5	1471	-680
drug_422	-831	1188.5	1329.5	1157.5	1489.5	-891
drug_423	-831	1188.5	1329.5	1157.5	1484	-891
drug_424	-831	1188.5	1329.5	1157.5	1490.5	-891
drug_425	-831	1188.5	1329.5	1157.5	1474.5	-891
drug_426	-831	1188.5	1329.5	1157.5	1488.5	-891
drug_427	-831	1188.5	1329.5	1157.5	1475.5	-891
drug_428	-831	1188.5	1329.5	1157.5	1488.5	-891
drug_429	-831	1188.5	1329.5	1157.5	1488.5	-891
drug_43	-831	-530	593	-524	-787	989
drug_430	-831	1188.5	1329.5	1157.5	1484	-891
drug_431	-831	1188.5	1329.5	1157.5	1496	-891
drug_432	-831	1116.5	1269.5	1091.5	1452.5	-680
drug_433	-831	1159	1313	1133	703.5	1288
drug_434	-831	1116.5	1269.5	1091.5	1455	-680
drug_435	-831	1159	1313	1133	688	1288
drug_436	-831	896.5	1078.5	827.5	1212	776.5
drug_437	-831	-584.5	-719	-634.5	651.5	1095.5
drug_438	-831	-584.5	-719	-634.5	616.5	1095.5
drug_439	-831	-584.5	-719	-634.5	544.5	1095.5
drug_44	-831	-944.5	1002	-853.5	-1367.5	-994.5
drug_440	-831	-710	886	-755	-888.5	690.5
drug_441	-831	-936	-1010.5	-871	-835	-1084.5
drug_442	-831	-1061.5	-1131.5	-991.5	-1198.5	-750.5
drug_443	-831	-710	886	-755	-888.5	690.5
drug_444	-831	-710	886	-755	-854.5	690.5
drug_445	-831	-710	886	-755	-854.5	690.5
drug_446	-831	-1061.5	-1131.5	-991.5	-1210	-750.5
drug_447	-831	-584.5	-719	-634.5	-632.5	1095.5
drug_448	-831	-710	886	-755	-888.5	690.5
drug_449	-831	-710	886	-755	-854.5	690.5
drug_45	-831	-944.5	1002	-853.5	-1359	-994.5
drug_450	-831	-584.5	-719	-634.5	651.5	1095.5
drug_451	-831	-584.5	-719	-634.5	-632.5	1095.5
drug_452	-831	-1321.5	-1371.5	-1242.5	-1229	-713.5
drug_453	-831	-584.5	-719	-634.5	591.5	1095.5
drug_454	-831	-584.5	-719	-634.5	616.5	1095.5
drug_455	-831	-584.5	-719	-634.5	718	1095.5
drug_456	-831	-1061.5	-1131.5	-991.5	-1210	-750.5
drug_457	-831	-584.5	-719	-634.5	616.5	1095.5
drug_458	-831	-584.5	-719	-634.5	616.5	1095.5
drug_459	-831	-1061.5	-1131.5	-991.5	-1188	-750.5
drug_46	-831	-656.5	674	-560	-1117	-1104
drug_460	-831	-584.5	-719	-634.5	683	1095.5
drug_461	-831	-710	886	-755	-878.5	690.5
drug_462	-831	-584.5	-719	-634.5	519.5	1095.5
drug_463	-831	-710	886	-755	-903	690.5
drug_464	-831	-584.5	-719	-634.5	-632.5	1095.5
drug_465	-831	-584.5	-719	-634.5	616.5	1095.5
drug_466	-831	-819	-651.5	-733	-1021	-1328.5
drug_467	-831	-936	-1010.5	-871	-835	-1084.5
drug_468	-831	-936	-1010.5	-871	-908	-1084.5
drug_469	-831	-819	-651.5	-733	-1007.5	-1328.5
drug_47	-831	-602	776	-680	-972	914
drug_470	-831	-936	-1010.5	-871	-790	-1084.5
drug_471	-831	-819	-651.5	-733	-1080.5	-1328.5
drug_472	-831	-678.5	-859.5	514	-712	1235.5
drug_473	-831	-531	-528	-439.5	-753.5	-1438
drug_474	-831	-531	-528	-439.5	-826.5	-1438
drug_475	-831	-819	-651.5	-733	-978	-1328.5
drug_476	-831	-936	-1010.5	-871	-908	-1084.5
drug_477	-831	-819	-651.5	-733	-1007.5	-1328.5
drug_478	-831	-819	-651.5	-733	-1080.5	-1328.5
drug_479	-831	-936	-1010.5	-871	-835	-1084.5
drug_48	-831	-1061.5	-1131.5	-991.5	-1292	-750.5
drug_480	-831	-819	-651.5	-733	-1080.5	-1328.5
drug_481	-831	-819	-651.5	-733	-1144.5	-1328.5
drug_482	-831	-819	-651.5	-733	-984	-1328.5
drug_483	-831	-531	-528	-439.5	-758.5	-1438
drug_484	-831	-819	-651.5	-733	-967.5	-1328.5
drug_485	-831	-531	-528	-439.5	-826.5	-1438
