ad	density	cc	spath	eigencentr	betwcentr
drug_204	-831	1227.5	1252	1166.5	1317	-786.5
drug_205	-831	1244.5	1175	1251	1352	-1114
drug_206	-831	1227.5	1252	1163.5	1152.5	-873.5
drug_207	-831	-1081	-1084.5	-1153	-1132	-1138
drug_208	-831	1244.5	1182.5	1198.5	1171	-1161.5
drug_209	-831	1277.5	1201.5	1255.5	-1258.5	-1142.5
drug_21	-831	977.5	1053.5	1023.5	1022	922.5
drug_210	-831	1201	1145	1191	1182	-1134
drug_211	-831	883	-941	845	1104	-769.5
drug_212	-831	1244.5	1182.5	1198.5	1335.5	-1161.5
drug_213	-831	1244.5	1182.5	1198.5	-1145.5	-1161.5
drug_214	-831	1272	1284.5	1174.5	1037.5	-566.5
drug_215	-831	1066.5	899	1508	1468.5	-783
drug_216	-831	1244.5	1175	1251	1294	-1114
drug_217	-831	1244.5	1175	1251	1352	-1114
drug_218	-831	1244.5	1182.5	1198.5	-1140.5	-1161.5
drug_219	-831	1244.5	1175	1251	-1063.5	-1114
drug_22	-831	-1047.5	551	-885	-1207	-875
drug_220	-831	1244.5	1182.5	1198.5	-1140.5	-1161.5
drug_221	-831	1244.5	1182.5	1198.5	-1313	-1161.5
drug_222	-831	1201	1145	1191	1341.5	-1134
drug_223	-831	1277.5	1201.5	1255.5	1187	-1142.5
drug_224	-831	-1081	-1084.5	-1153	-1131	-1138
drug_225	-831	1277.5	1201.5	1255.5	-1254.5	-1142.5
drug_226	-831	1033.5	880	1451	1452.5	-802
drug_227	-831	1201	1145	1191	-1288.5	-1134
drug_228	-831	1201	1145	1191	1182	-1134
drug_229	-831	1244.5	1182.5	1198.5	1270.5	-1161.5
drug_23	-831	626	779.5	752	864	632
drug_230	-831	1244.5	1182.5	1198.5	1171	-1161.5
drug_231	-831	1191	1228.5	1165.5	986.5	-1046.5
drug_232	-831	1293	1119.5	1315.5	1216	-1100.5
drug_233	-831	1293	1127.5	1292.5	1110.5	-1093.5
drug_234	-831	1293	1127.5	1292.5	1232.5	-1093.5
drug_235	-831	1293	1127.5	1292.5	1392	-1093.5
drug_236	-831	1293	1119.5	1315.5	1315.5	-1100.5
drug_237	-831	1282.5	1111.5	1295.5	1203.5	-1117.5
drug_238	-831	1016.5	1044.5	1103.5	-955	-1069.5
drug_239	-831	1135	1192.5	1187.5	1215	-1087.5
drug_24	-831	626	779.5	752	787	632
drug_240	-831	1016.5	1059.5	1087.5	837.5	-1068.5
drug_241	-831	626	697.5	696.5	-480	-882.5
drug_242	-831	1135	1192.5	1187.5	1154	-1087.5
drug_243	-831	-944.5	-855	-1030.5	-933	-1059.5
drug_244	-831	1563.5	1378	1605	1541	907
drug_245	-831	1022	1080.5	-1122.5	1099	1125.5
drug_246	-831	1162	1206.5	1248.5	1056.5	-1061.5
drug_247	-831	1171.5	1209	1185.5	1190	-958.5
drug_248	-831	1212	1253.5	1223.5	1270	-996.5
drug_249	-831	1313.5	1189.5	1309.5	1062.5	1013.5
drug_25	-831	-836	810	738.5	912.5	732.5
drug_250	-831	1162	1205.5	1218.5	1157	-1036.5
drug_251	-831	1195	1247.5	1258.5	1058.5	-904.5
