ad	density	cc	spath	eigencentr	betwcentr
drug_210	-831	1171	1163.5	1033	1286.5	1041.5
drug_211	-831	-987	-1068	-827	-1125	849.5
drug_212	-831	-987	-1068	-827	1135.5	-726
drug_213	-831	-987	-1068	-827	1064	-726
drug_214	-831	-831.5	1034.5	-983	1120.5	1105.5
drug_215	-831	-987	-1068	-827	-1155.5	1021
drug_216	-831	1171	1163.5	1033	1284.5	1041.5
drug_217	-831	-831.5	1034.5	-983	962	1105.5
drug_218	-831	-987	-1068	-827	-1122.5	1021
drug_219	-831	1171	1163.5	1033	1129.5	1041.5
drug_22	-831	-1442	-1307.5	-1301.5	-1305.5	-1253.5
drug_220	-831	1171	1163.5	1033	1129.5	1041.5
drug_221	-831	962	1061.5	-904	1149	1147.5
drug_222	-831	-831.5	1034.5	-983	1120.5	1105.5
drug_223	-831	-831.5	-768	-983	-927	1145.5
drug_224	-831	-987	-1068	-827	-943.5	801.5
drug_225	-831	-987	-1068	-827	-890.5	849.5
drug_226	-831	-987	-1068	-827	-1102	849.5
drug_227	-831	-987	-1068	-827	-943.5	-726
drug_228	-831	-987	-1068	-827	-890.5	1021
drug_229	-831	-659.5	-942	-540	-788.5	-833
drug_23	-831	1000.5	-959	876.5	967	887.5
drug_230	-831	989.5	960.5	-983	953	1111.5
drug_231	-831	-987	-1068	-827	-943.5	849.5
drug_232	-831	733	-942	609	-1020.5	-833
drug_233	-831	-987	-1068	-827	-890.5	-726
drug_234	-831	929.5	937	809.5	604.5	967
drug_235	-831	929.5	937	809.5	981	967
drug_236	-831	-659.5	-862	-622.5	548.5	1074.5
drug_237	-831	-987	-1068	-827	-1049	849.5
drug_238	-831	714.5	978.5	-622.5	767.5	937.5
drug_239	-831	714.5	978.5	-622.5	620.5	937.5
drug_24	-831	1131	1125	1093	1284	-1128.5
drug_240	-831	714.5	978.5	-622.5	778.5	937.5
drug_241	-831	1085	1111	946	894.5	720
drug_242	-831	-659.5	-862	-622.5	-836	1074.5
drug_243	-831	714.5	978.5	-622.5	778.5	937.5
drug_244	-831	1085	1111	946	1184	720
drug_245	-831	-987	-1068	-827	-1125	-726
drug_246	-831	1085	1111	946	1046	720
drug_247	-831	1085	1111	946	1156	720
drug_248	-831	929.5	937	809.5	748.5	967
drug_249	-831	1181.5	1156.5	1060.5	984	999.5
drug_25	-831	946	995	809.5	812	765
drug_250	-831	-987	-1068	-827	-1198.5	-726
drug_251	-831	-987	-1068	-827	-943.5	-726
drug_252	-831	1085	1111	946	1046	720
drug_253	-831	-987	-1068	-827	-1102	-726
drug_254	-831	929.5	937	809.5	908.5	967
drug_255	-831	1085	1111	946	1024	720
drug_256	-831	-659.5	-862	-622.5	-604	1074.5
drug_257	-831	-659.5	-862	-622.5	-567.5	1074.5
drug_258	-831	714.5	978.5	-622.5	927.5	937.5
drug_259	-831	714.5	978.5	-622.5	627	937.5
drug_26	-831	823	809	789.5	705.5	865
drug_260	-831	-659.5	-987.5	427	-739.5	-858.5
drug_261	-831	647	778.5	626	744	654.5
drug_262	-831	-659.5	-987.5	477	-891.5	-858.5
drug_263	-831	647	778.5	626	745.5	654.5
drug_264	-831	647	778.5	626	-662	654.5
drug_265	-831	984.5	1054	905	1075.5	621
drug_266	-831	647	778.5	626	748	654.5
drug_267	-831	814.5	1042	777	790	-606.5
drug_268	-831	-832	-1053	854.5	-822.5	-1003
drug_269	-831	-659.5	-987.5	477	-884	-858.5
drug_27	-831	823	809	789.5	554	865
drug_270	-831	647	778.5	626	471.5	654.5
drug_271	-831	1018.5	1070.5	1005	822.5	769.5
drug_272	-831	647	778.5	626	-437.5	654.5
drug_273	-831	-987	-1068	-827	1046	-726
drug_274	-831	647	778.5	626	592	654.5
drug_275	-831	647	778.5	626	750	654.5
drug_276	-831	1192.5	1192	1076.5	984	1048
drug_277	-831	647	778.5	626	752	654.5
drug_278	-831	814.5	1042	777	1026	457
drug_279	-831	757	801	834	858.5	906
drug_28	-831	574.5	-637.5	464	-914	-996.5
drug_280	-831	814.5	1042	777	791	-606.5
drug_281	-831	814.5	1042	777	792	-606.5
drug_282	-831	757	801	834	633.5	906
drug_283	-831	973.5	1019	-983	1088	1029
drug_284	-831	814.5	1042	777	671.5	-606.5
drug_285	-831	-1336	-1401.5	-1160	-1256.5	-1122.5
drug_286	-831	-770.5	-1260.5	-724	-807	-919.5
drug_287	-831	-689.5	-817.5	-727.5	-693.5	-826.5
drug_288	-831	814.5	1042	777	1014	-606.5
drug_289	-831	-950.5	-1155	1094.5	984	-1148
drug_29	-831	-987	-1068	-827	-1086.5	-726
drug_290	-831	1421	1427	1365	1273	-636
drug_291	-831	1421	1427	1365	1326.5	-636
drug_292	-831	1421	1427	1365	1368	-636
drug_293	-831	1421	1427	1365	1304	-636
drug_294	-831	1421	1427	1365	1341.5	-636
drug_295	-831	1421	1427	1365	1326.5	-636
drug_296	-831	1380	1364	1412	1251.5	-712
drug_297	-831	1380	1364	1412	1230	-712
drug_298	-831	-1248	-1355	1124.5	-1208	-973
drug_299	-831	-1393.5	-1463.5	-1404.5	-1407.5	-1328.5
drug_3	-831	-1467.5	-740.5	884	-1496.5	-1383.5
drug_30	-831	1161	1037.5	1026.5	1081.5	1070.5
drug_300	-831	-1406.5	-1469	1421	-1424.5	-1321
drug_301	-831	1421	1427	1365	1289	-636
drug_302	-831	1421	1427	1365	1369.5	-636
drug_303	-831	1144.5	-1079	1175.5	-1127.5	-1117
drug_304	-831	1421	1427	1365	1311	-636
drug_305	-831	1421	1427	1365	1288	-636
drug_306	-831	1421	1427	1365	1326.5	-636
drug_307	-831	1421	1427	1365	1326	-636
drug_308	-831	1421	1427	1365	1261	-636
drug_309	-831	1421	1427	1365	1326	-636
drug_31	-831	-659.5	-987.5	477	-965	-858.5
drug_310	-831	1421	1427	1365	1298.5	-636
drug_311	-831	1421	1427	1365	1379.5	-636
drug_312	-831	1421	1427	1365	1326	-636
drug_313	-831	-1248	-1355	1124.5	-1198.5	-973
drug_314	-831	1421	1427	1365	1326	-636
